Country,Title,Company,Location,Salary_Min,Salary_Max,Salary_Avg,Salary_Is_Predicted,Category,Description,Created_At,Work_Mode,URL
DE,Duale Studenten* Data Science & künstliche Intelligenz – Bachelor,Schmidt + Clemens GmbH + Co. KG,"Würden, Gummersbach",,,,0,Unknown,"Für Weiterdenker und Weiterentwickler Unsere Leidenschaft heißt Edelstahl und wir sind immer auf der Suche nach Menschen, die diese Leidenschaft mit uns teilen möchten. Brennt Ihr Herz auch für die tägliche Herausforderung, individuelle Lösungen für unsere Kunden zu erarbeiten? Dann machen Sie noch heute Ihren großen Wurf und bewerben Sie sich! Kommen Sie in unser Team, wir freuen uns auf Sie! Für den Bereich Technische Informatik suchen wir zum 01.09.2025 Duale Studenten* Data Science & künstl…",2025-05-20T21:13:12Z,Onsite,https://www.adzuna.de/details/5208045385?utm_medium=api&utm_source=25f3af84
DE,Controller (m/w/d) - Schwerpunkt Produktionscontrolling,Feintechnik GmbH Eisfeld,"Auengrund, Hildburghausen (Kreis)",,,,0,Stellen aus Buchhaltung & Finanzwesen,"View job here Controller (m/w/d) - Schwerpunkt Produktionscontrolling Vollzeit Hybrid Eisfeld Mit Berufserfahrung 28.04.25 HARRY'Sist ein innovatives, stark wachsendes Unternehmen für Rasier- und Pflegeprodukte mit Headquarter in New York und traditionsreichem Werk in Eisfeld. Hier fertigen wir seit 1920 Rasierklingen auf Weltniveau. Neben der HARRY’S Produktserie sind wir Spezialisten für Handelsmarken und produzieren für die größten Händler weltweit. Zur Verstärkung unseres Teams am Standort …",2025-05-20T21:13:12Z,Hybrid,https://www.adzuna.de/details/5208045386?utm_medium=api&utm_source=25f3af84
DE,Projektleiter Site Service (m/w/d),Enrichment Technology Company Limited,"Jülich, Düren (Kreis)",,,,0,Beraterstellen,"Wir suchen ab sofort an unserem Standort Jülich einen Projektleiter Site Service (m/w/d) (PA-Nr.: 24/25) ETC ist ein internationales High-Tech-Unternehmen, dessen Hauptgeschäft die Entwicklung, Herstellung und Installation von Gaszentrifugen zur Urananreicherung ist. ETC liefert seinen Kunden dafür auch Aluminiumrohrleitungen und ist ein Anbieter von Projektmanagement-, Anlagendesign- und Ingenieurdienstleistungen. Dies macht ETC zu einem hochspezialisierten Anbieter innerhalb der Kernenergiebr…",2025-05-20T21:13:12Z,Onsite,https://www.adzuna.de/details/5208045424?utm_medium=api&utm_source=25f3af84
DE,Technischer Mitarbeiter / Technische Mitarbeiterin (m/w/d),THD - Technische Hochschule Deggendorf,"Deggendorf, Deggendorf (Kreis)",,,,0,Technikerstellen,"Technischer Mitarbeiter / Technische Mitarbeiterin (m/w/d) Informatik Einstieg: zum nächstmöglichen Zeitpunkt, vorbehaltlich der finalen Projektbewilligung Deggendorf Vollzeit, befristet auf 3 Jahre Bewerbungsfrist: 25.05.2025 Sie werden im Rahmen des EU-finanzierten Forschungsprojekts STORCITO „Sustainable Transformation of Rural Communities via Technical, Social and Organizational Innovations“ arbeiten. Das Projekt arbeitet mit Partnern aus Deutschland, Norwegen, den Niederlanden, Spanien und…",2025-05-20T21:13:12Z,Onsite,https://www.adzuna.de/details/5208045377?utm_medium=api&utm_source=25f3af84
DE,Kundenbetreuer (w/m/d) Sales / Service 1&1,CHO-TIME GmbH,"Altstadt, Duisburg",,,,0,Vertriebsstellen,Starte deine Karriere als Kundenbetreuer (w/m/d) Sales / Service 1&1 bei CHO-TIME GmbHOrt: DuisburgArt der Stelle: Vollzeit / TeilzeitGehalt: 2.155 € - 3.200 €/Monat  Provision Bewerbung ohne Lebenslauf möglich Neu- und Quereinsteiger sind herzlich willkommenWarum CHO-TIME?✓ Attraktive Verdienstmöglichkeiten: Grundgehalt ab 2.155 € plus besonders attraktive Leistungsprämien.✓ Flexible Arbeitszeiten: Passe deine Arbeit an dein Leben an.✓ Keine Erfahrung nötig: Ideal für Quereinsteiger.✓ Starkes …,2025-05-20T21:13:12Z,Onsite,https://www.adzuna.de/details/5208045420?utm_medium=api&utm_source=25f3af84
DE,Mitarbeiter operative Transportlogistik (Pharma) (m/d/w),Eurotranspharma Deutschland GmbH,"Buchholz in der Nordheide, Harburg (Kreis)",,,,0,Stellen aus Fertigung,"Eurotranspharma ist das führende europäische Transportunternehmen, das sich zu 100% auf Gesundheitsprodukte spezialisiert hat. Unter strikter Einhaltung der Good Distribution Practices (GDP) transportiert Eurotranspharma Gesundheitsprodukte bei kontrollierten Temperaturen (2°C/8°C / 15°C/25°C). Dank seiner vernetzten IT-Tools gewährleistet Eurotranspharma den Vertrieb von Gesundheitsprodukten auf der letzten Meile über ein in Europa einzigartiges Netzwerk Das Unternehmen operiert auf dem europä…",2025-05-20T21:13:12Z,Onsite,https://www.adzuna.de/details/5208045414?utm_medium=api&utm_source=25f3af84
DE,Leitung Debitorenbuchhaltung Servicecenter Finanz- und Rechnungswesen (m/w/d),Knappschaft Kliniken Solution GmbH,"Langendreer, Bochum",,,,0,Beraterstellen,"Die Knappschaft Kliniken sind mit rund 15.000 Mitarbeitenden eines der größten gemeinnützigen Krankenhaus-Unternehmen Deutschlands mit Standorten im Ruhrgebiet, im Saarland und in der StädteRegion Aachen. Wir versorgen jährlich rund 800.000 Menschen mit exzellenten Gesundheitslösungen. Unsere 13 Krankenhäuser zählen bereits heute zu den besten Häusern ihrer Region. Durch die Stärke des Verbundes, solides Wirtschaften, eine wegweisende Digitalstrategie und die Vernetzung mit Forschung und Lehre …",2025-05-20T21:13:12Z,Onsite,https://www.adzuna.de/details/5208045425?utm_medium=api&utm_source=25f3af84
DE,Teamleiter Transportmanagement (m/w/d),Protektorwerk Florenz Maisch GmbH & co. KG,"Gaggenau, Rastatt (Kreis)",,,,0,Beraterstellen,"View job here Teamleiter Transportmanagement (m/w/d) Vollzeit 76571, Gaggenau Mit Berufserfahrung 28.03.25 PROTEKTOR ist ein international erfolgreiches und hochinnovatives Unternehmen der Metall- und Kunststoffverarbeitung in Süddeutschland. Mit über 500 Mitarbeitern sind wir führender Hersteller von Metall- und Kunststoffprofilen für die Bauindustrie. Zur Verstärkung unseres Teams suchen wir Sie in der Abteilung Logistik zum nächstmöglichen Zeitpunkt als Teamleiter Transportmanagement (m/w/d)…",2025-05-20T21:13:12Z,Onsite,https://www.adzuna.de/details/5208045392?utm_medium=api&utm_source=25f3af84
DE,Buchhaltungsfachkraft (m/w/d),GVG Immobilien Service GmbH,"Au-Haidhausen, München",,,,0,Stellen aus Buchhaltung & Finanzwesen,"Die GVG ist ein mittelständisches Familienunternehmen der Immobilienbranche und gliedert sich in die Bereiche Projektentwicklung, Baumanagement und Immobilienverwaltung. Seit über 30 Jahren entwickeln und betreuen wir Gewerbe- und Wohnobjekte im Münchner Stadtgebiet. Dabei legen wir viel Wert darauf, unseren Geschäftspartner:innen und Mieter:innen ein konstant hohes Qualitätsniveau zu bieten. Gleichzeitig sind wir uns unserer sozialen und ökologischen Verantwortung bewusst und achten bei den vo…",2025-05-20T21:13:12Z,Onsite,https://www.adzuna.de/details/5208045390?utm_medium=api&utm_source=25f3af84
DE,Verwaltungsfachangestellter (w/m/d),Landkreis Gießen Der Kreisausschuss,"Wieseck, Gießen",,,,0,Verwaltungsstellen,"Beim Landkreis Gießen ist in der Stabsstelle 94 – Recht zum 15. Mai 2025 eine Teilzeitstelle im Umfang von 19,5 Wochenstunden in der Mitarbeit (w/m/d)unbefristet zu besetzen. Das Aufgabengebiet umfasst im Wesentlichen: Sachbearbeitung, Verwaltung des ein- und ausgehenden hausinternen und externen Schriftverkehrs Organisation und Überwachung des Geschäftsablaufes IT-Koordination der juristischen Datenbanken, Datenpflege Terminplanung und –überwachung, Fristenkontrolle Haushaltsplanung - Mittelan…",2025-05-20T21:13:11Z,Onsite,https://www.adzuna.de/details/5208045342?utm_medium=api&utm_source=25f3af84
DE,Lkw-Techniker,DAF Trucks,"Brinckmansdorf, Rostock",,,,0,Stellen aus Wartung,"Sind Sie &bdquo;Made for DAF&ldquo;?-Gro&szlig;artig! Denn wir sind gerade auf der Suche nach talentierten Mitarbeitern. Im DAF-H&auml;ndlerbetrieb sorgen Sie daf&uuml;r, dass die besten Lkw so schnell wie m&ouml;glich wieder einsatzbereit sind, wenn sie gewartet werden m&uuml;ssen. Sie arbeiten mit den modernsten Werkstattsystemen an Lkw, die &uuml;ber die neueste Technik verf&uuml;gen. Wenn Sie gerne Verantwortung &uuml;bernehmen, hei&szlig;en wir Sie im DAF-H&auml;ndlerbetrieb in einem gro&s…",2025-05-20T21:13:11Z,Onsite,https://www.adzuna.de/details/5208045337?utm_medium=api&utm_source=25f3af84
DE,Einkäufer (m/w/d),Leonhard Moll Betonwerke GmbH & Co KG,"Biebesheim am Rhein, Groß-Gerau (Kreis)",,,,0,Stellen aus Fertigung,"Einkäufer (m/w/d) Zur Unterstützung unseres Einkäuferteams suchen wir zum nächstmöglichen Zeitpunkt Sie als Einkäufer (m/w/d) für unsere Standorte. Arbeitsort: An einem unserer Standorte (Biebesheim oder Güsen). Teilweise auch Homeoffice möglich (bis zu zwei Tage pro Woche). Das sind Ihre Aufgaben: Übernahme von Beschaffungsprozessen: im direkten als auch indirekten Bereich (MRO, Fleetmanagement, Services, Marketing, Capex). Darunter Anfragen, Angebotsauswertungen, Verhandlungen und Bestellunge…",2025-05-20T21:13:11Z,Onsite,https://www.adzuna.de/details/5208045361?utm_medium=api&utm_source=25f3af84
DE,Anwendungsentwicklung / Programmierung Cobol (m/w/d)für das Fachverfahren JUGIS,Zweckverband Kommunales Rechenzentrum Niederrhein ,"Kamp-Lintfort, Wesel (Kreis)",,,,0,Unknown,Anwendungsentwicklung / Programmierung Cobol(m/w/d)für das Fachverfahren JUGIS unbefristet und in Vollzeit (39 Stunden/Woche bei Tarifbeschäftigten bzw. 41 Stunden/Woche bei Beamtinnen und Beamten) gesucht. Die zu besetzende Stelle ist grundsätzlich für Teilzeitbeschäftigte geeignet Über uns Das Kommunale Rechenzentrum Niederrhein (KRZN) gehört zu den zehn größten kommunalen IT-Dienstleistern Deutschlands. Wir versorgen am Niederrhein und im Rheinland mehr als 18.000 Büroarbeitsplätze in den Ra…,2025-05-20T21:13:11Z,Onsite,https://www.adzuna.de/details/5208045343?utm_medium=api&utm_source=25f3af84
DE,Automobil-Serviceberater/in (m/w/d),AMZ Autohaus Zeesen GmbH,"Zeesen, Königs Wusterhausen",,,,0,Kundendienststellen,"AMZ Autohaus Zeesen GmbH Automobil-Serviceberater/in (m/w/d) Zeesen Kommen Sie zu Opel! Die AMZ Autohaus Zeesen GmbH ist seit 1990 der kompetente und zuverlässige Partner seiner Kunden in allen Fragen rund um das Fahrzeug. Mit einer breiten Palette an Neuwagen und Service-Leistungen bieten wir unseren Kunden höchste Qualität und beste Beratung. Zur Verstärkung unseres Service -Teams suchen wir ab sofort autobegeisterte Mitarbeiter und Mitarbeiterinnen als SERVICEBERATER (M/W/D) Vollzeit, unbefr…",2025-05-20T21:13:11Z,Onsite,https://www.adzuna.de/details/5208045364?utm_medium=api&utm_source=25f3af84
DE,Sachgebietsleiter (m/w/d),Universitätsstadt Freiberg,"Freiberg, Mittelsachsen (Kreis)",,,,0,Beraterstellen,"Universitätsstadt Freiberg Freiberg ist mit rund 41.000 Einwohnern eine wunderschöne Stadt, um zu wohnen, zu arbeiten, eine Familie zu gründen, nette Menschen zu treffen, Tradition, Historie und vieles mehr zu erleben. Zudem verfügt die Stadt über einen fast vollständig erhaltenen historischen Stadtkern, welcher über spätgotische und renaissancezeitliche Gebäude verfügt. Zentral in Sachsen gelegen, ist die Stadt von Chemnitz und Dresden aus in etwa 30 Minuten mit der Bahn oder dem Auto zu errei…",2025-05-20T21:13:11Z,Onsite,https://www.adzuna.de/details/5208045366?utm_medium=api&utm_source=25f3af84
DE,(Senior) Controller mit Schwerpunkt Produktionscontrolling (m/w/d),Helaxa GmbH & Co. KG,"Luckenwalde, Teltow-Fläming (Kreis)",,,,0,Stellen aus Buchhaltung & Finanzwesen,"„Caring today. Enabling tomorrow.“ ist für uns mehr als nur ein Slogan. Es ist der tägliche Ansporn für die Zusammenarbeit sowie all unsere Handlungen und Entscheidungen. Das beschreibt die Philosophie von Helaxa, als neu gegründetes Unternehmen in Luckenwalde für die Herstellung von Wirkstoffen für lebensrettende Medizin. Für unser dynamisches und wachsendes Unternehmen in Luckenwalde, suchen wir engagierte Talente (m/w/d), die unsere Mission ‚Caring today. Enabling tomorrow‘ mit Leidenschaft …",2025-05-20T21:13:11Z,Onsite,https://www.adzuna.de/details/5208045354?utm_medium=api&utm_source=25f3af84
DE,Strategischer Einkäufer (m/w/d),InfraServ GmbH & Co. Wiesbaden KG,"Sonnenberg, Wiesbaden",,,,0,Stellen aus Fertigung,"InfraServ GmbH & Co. Wiesbaden KG ist die Betreibergesellschaft des lndustrieparks Wiesbaden, in dem etwa 5.800 Menschen aus ca. 75 verschiedenen Unternehmen ihrer Arbeit nachgehen. Als Partner der Industrie und des regionalen Mittelstands beschäftigt die Unternehmensgruppe rund 950 Mitarbeitende aus über 100 Berufsfeldern. Neben einer umfassenden Infrastruktur unterstützen wir unsere Kunden mit vielfältigen Leistungen. Dazu zählen die Energieversorgung und Abwasserreinigung, technischer Suppor…",2025-05-20T21:13:11Z,Onsite,https://www.adzuna.de/details/5208045324?utm_medium=api&utm_source=25f3af84
DE,Speditionskaufmann (m/w/d) Seefracht Export Import - Vollzeit / Teilzeit,TCI Transcontainer International Holding GmbH,"HafenCity, Hamburg",,,,0,Stellen aus Buchhaltung & Finanzwesen,"Speditionskaufmann (m/w/d) Seefracht Export Import Hamburg, Deutschland Teilweise Home-Office Vollzeit/Teilzeit Jetzt bewerben Über Uns Wir sind da – für Sie immer: Unser Unternehmensmotto steht nicht nur für eine zufriedene Kundschaft, sondern auch für zufriedene Mitarbeiterinnen und Mitarbeiter. Seit über 35 Jahren sind wir ein international ausgerichteter, konzernfreier Logistikdienstleister, der zukunftsorientiert überzeugt. Wir bieten Arbeitsplätze für circa 400 Beschäftigte an 19 Standort…",2025-05-20T21:13:11Z,Onsite,https://www.adzuna.de/details/5208045346?utm_medium=api&utm_source=25f3af84
DE,Sales Manager Spedition / Vertriebsmitarbeiter Außendienst (m/w/d),Raben Trans European Germany GmbH,"Mittenwalde, Dahme-Spreewald (Kreis)",,,,0,Vertriebsstellen,WERDE TEIL EINES EINGESPIELTEN TEAMS ALS: Sales Manager Spedition/ Vertriebsmitarbeiter Außendienst (m/w/d) Arbeitsort: Ragow in Mittenwalde | Ref.Nr. SAD/RM/2025-YF JETZT BEWERBEN Du bist Vertriebsprofi im Transport- und Logistikbereich und teilst unseren Drive? Raben bietet seinen Kunden vor allem eines: Einen individuellen Kundenservice und optimale Logistiklösungen! Du verstärkst unser bestehendes Vertriebsteam und trägst mit einer optimalen Kundenbetreuung aktiv zum Erfolg bei. Du bist auc…,2025-05-20T21:13:11Z,Onsite,https://www.adzuna.de/details/5208045356?utm_medium=api&utm_source=25f3af84
DE,"Erzieher/in, Heilerziehungspfleger/in oder sozialpädagogische/r Assistent/in (m/w/d) in Teilzeit",Gemeinde Hude ,"Farge, Bremen",,,,0,Verwaltungsstellen,"Für die Kindertagesstätte Heckenstrolche Altmoorhausen Dorfstraße 29, 27798 Hude-Altmoorhausen suchen wir zum nächstmöglichen Zeitpunkt eine/n Erzieher/in, Heilerziehungspfleger/in oder sozialpädagogische/n Assistenten/in (m/w/d) mit einer wöchentlichen Arbeitszeit von 36 Stunden. In der Kita Heckenstrolche Altmoorhausen werden in einer Kindergartengruppe und einer Kleingruppe Kinder im Alter von 3 Jahren bis zur Einschulung sowie in einer Krippengruppe Kinder im Alter von 1 Jahren bis 3 Jahren…",2025-05-20T21:13:11Z,Onsite,https://www.adzuna.de/details/5208045333?utm_medium=api&utm_source=25f3af84
DE,Physiotherapeut / Sportwissenschaftler / examinierte Pflegekraft als Verkäufer / Berater (m/w/d),Sanitätshaus Böge GmbH,"Haan, Mettmann (Kreis)",,,,0,Stellen aus Gesundheitswesen & Pflege,"Das Sanitätshaus Böge ist ein leistungsstarkes Gesundheitszentrum mit einem innovativen und kundenorientierten Konzept. In den Bereichen Home Care, Orthopädietechnik, Reha Technik und Reha Sonderbau bietet das Unternehmen seit 1986 hochwertige Qualität und individuelle Beratung in der Versorgung mit Hilfsmitteln. Ein gutes Team besteht immer aus vielfältigen Menschen, die sich gegenseitig inspirieren, unterstützen, anspornen und schätzen. Damit wir als Team hervorragende Ergebnisse erzielen, si…",2025-05-20T21:13:11Z,Onsite,https://www.adzuna.de/details/5208045349?utm_medium=api&utm_source=25f3af84
DE,Mitarbeiter Datenpflege (m/w/d) in Teilzeit,Strauss GmbH & Co. KG,"Wächtersbach, Main-Kinzig-Kreis",,,,0,Unknown,"Wir sorgen für den Wow-Effekt in der workwear-Welt. Echte Innovationen, Kleidung nach Maß, peppige Konzepte – mit unseren Produkten ziehen wir ganze Branchen an. Komm in unser „workwear-Valley“ nach Biebergemünd nahe Frankfurt a.M. und werde Teil von Europas führendem Hersteller von Arbeitskleidung. Mitarbeiter Data Solution (m/w/d) | Vollzeit | Teilzeit Du bist in einem dynamischen und kreativen Team zuständig für die Weiterentwicklung von Prozessen und Daten in den Systemen und betreust die V…",2025-05-20T21:13:11Z,Onsite,https://www.adzuna.de/details/5208045363?utm_medium=api&utm_source=25f3af84
DE,Fachkraft für Arbeitssicherheit / Sicherheitsingenieur (m/w/d),Mammoet Deutschland GmbH,"Mitte, Ludwigshafen am Rhein",,,,0,Sonstige/Allgemeine Stellen,"Die Mammoet Deutschland GmbH ist einer der führenden Anbieter von Schwermontagen, Kran- und Transportdienstleistungen in den Bereichen Raffinerien und Petrochemie, Erneuerbare Energien, Kraftwerke, Bau und Infrastruktur, Offshore, Häfen und Werften und beschäftigt über 300 Mitarbeiter in den Niederlassungen Leuna, Ludwigshafen, Krefeld, Flensburg und Hamburg. Jeder Kundenauftrag - ob eine Kranvermietung oder die ""schwersten"" Projekte der Welt - ist individuell. Für unsere Kunden entwickeln wir …",2025-05-20T21:13:11Z,Onsite,https://www.adzuna.de/details/5208045339?utm_medium=api&utm_source=25f3af84
DE,Staatlich geprüfter Kinderpfleger (m/w/d),Gemeinde Bergkirchen,"Bergkirchen, Dachau (Kreis)",,,,0,Unknown,"Herzlich willkommen in der Gemeinde Bergkirchen! Unser Kinderhaus arbeitet nach den Vorgaben des bayerischen Bildungs- und Erziehungsplans offen und setzt die Inklusion um. Alle Kindertagesstätten der Gemeinde besitzen ein umfassendes Schutzkonzept, mit dem sie den Kinderschutz nach § 8a SGB VIII sicher umsetzen. Wir suchen zum nächstmöglichen Zeitpunkt einen staatlich geprüften Kinderpfleger (m/w/d) für unser Kinderhaus Regenbogen in Voll- oder Teilzeit (mind. 30,0 Std. / Woche). Staatlich gep…",2025-05-20T21:13:11Z,Onsite,https://www.adzuna.de/details/5208045359?utm_medium=api&utm_source=25f3af84
DE,Fertigungsmechaniker (gn) Augsburg,PAMEC PAPP GmbH,"Antonsviertel, Augsburg",,,,0,Stellen aus Handel & Bau,"Fertigungsmechaniker (gn) AugsburgJob ist nicht gleich Job. Er soll zu dir passen, dich fordern und angemessen bezahlt sein. Das sehen wir auch so, deswegen bringt PAMEC dich mit den Unternehmen zusammen, die wirklich zu dir passen. Wenn du deinen Job liebst, machen wir unseren richtig – und das sei",2025-05-20T21:13:11Z,Onsite,https://www.adzuna.de/details/5208045350?utm_medium=api&utm_source=25f3af84
DE,Maschinen- und Anlagenführer,HERZA Schokolade GmbH & Co. KG,"Garstedt, Norderstedt",,,,0,Stellen aus Fertigung,Wir suchen zum nächstmöglichen Zeitpunkt Maschinen- und Anlagenführer (m/w/d) Süßwarenproduktion für unseren Standort in Norderstedt. Wir bieten Dir✓ 30 Tage Urlaub✓ 13. Gehalt✓ Urlaubsgeld✓ diverse Zulagen✓ Zeiterfassung für die tägliche Arbeitszeit✓ einen unbefristeten Arbeitsvertrag✓ Aufstiegschancen✓ Betriebliche Altersvorsorge✓ Angenehme Arbeitsatmosphäre✓ Mitarbeiterevents✓ HVV Zuschuss✓ Stern Akademie und Weiterbildungen✓ Kostenfreie Getränke✓ Schutzimpfungen✓ Kostenlose Beratungsdienstl…,2025-05-20T21:13:11Z,Onsite,https://www.adzuna.de/details/5208045353?utm_medium=api&utm_source=25f3af84
DE,Produktionshelfer (m/w/d),Meica,"Westerstede, Ammerland (Kreis)",,,,0,Stellen aus Fertigung,"Wir suchen Sie zum nächstmöglichen Termin am Standort Edewecht als Produktionshelfer / Produktionshelferin (m/w/d) in Vollzeit zur Verstärkung des Meica TeamsDas erwartet Sie:✓ Direktanstellung✓ Befristeter Arbeitsvertrag (1 Jahr) mit Option auf Entfristung✓ 30 freie Tage (Urlaub  Ausgleich)✓ Sonderzahlungen (Urlaubsgeld, Weihnachtsgeld, Vermögenswirksame Leistungen)✓ Betriebliche Altersvorsorge✓ Bezahlte Kurzpausen✓ Chancen zur Weiterqualifizierung und beruflichen Entwicklung✓ Vergünstigungen …",2025-05-20T21:13:10Z,Onsite,https://www.adzuna.de/details/5208045278?utm_medium=api&utm_source=25f3af84
DE,Bestandsmanager (m/w/d),CHEFS CULINAR West GmbH & Co. KG,"Pleitersheim, Bad Kreuznach (Kreis)",,,,0,Beraterstellen,"CHEFS CULINAR West ist eingebunden in die CHEFS CULINAR-Unternehmensgruppe, die mit über 7.700 Mitarbeitern Marktführer in der bundesweiten Belieferung von Großverbrauchern wie Krankenhäuser, Senioreneinrichtungen, Betriebskantinen sowie Hotellerie und Gastronomie ist. Mit einem Vollsortiment, bestehend aus allen Lebensmittelbereichen sowie Technik, Ausstattung und Systemlösungen, sind wir der zuverlässige Partner für Hotel, Gastronomie und Gemeinschaftsverpflegung. Der ständige Ausbau unserer …",2025-05-20T21:13:10Z,Onsite,https://www.adzuna.de/details/5208045299?utm_medium=api&utm_source=25f3af84
DE,Mechatroniker (m/w/d) für die Montage von 3D Drucksystemen,Nanoscribe GmbH & Co. KG,"Eggenstein-Leopoldshafen, Karlsruhe (Kreis)",,,,0,Technikerstellen,Mechatroniker oder lernbegeisterte Quereinsteiger (m/w/d) Mechatroniker (m/w/d) für die Montage von 3D Drucksystemen We strive for excellence – mit diesem Anspruch entwickelt und produziert Nanoscribe Lösungen für den 3D-Druck in der Mikrofabrikation. Als Pionier der hochpräzisen additiven Fertigung sind wir mit mehr als 100 Beschäftigten Technologie- und Weltmarktführer und verfügen über einen weltweiten Vertrieb mit Kunden in mehr als 30 Ländern. Mit unseren Hardware- sowie Software-Lösungen …,2025-05-20T21:13:10Z,Onsite,https://www.adzuna.de/details/5208045296?utm_medium=api&utm_source=25f3af84
DE,Lkw Fahrer (m/w/d),Akten- und Datenvernichtung vor Ort GmbH,"Bergkirchen, Dachau (Kreis)",,,,0,Stellen aus Buchhaltung & Finanzwesen,"Seit 1991 ist die Akten- und Datenvernichtung vor Ort ein kompetenter und zuverlässiger Ansprechpartner, wenn es um die fachgerechte Vernichtung von sensiblen Daten geht. Mit unserer modernen mobilen Aktenvernichtungsanlage im Lkw shreddern wir beim Kunden vor Ort und garantieren damit eine professionelle und transparente Entsorgung Ihrer Altakten und anderen Datenträgern. Zur Unterstützung unseres Teams suchen wir ab sofort einen Fahrer für einen 16 Tonner Kastenwagen für Tagestouren im Nahver…",2025-05-20T21:13:10Z,Onsite,https://www.adzuna.de/details/5208045271?utm_medium=api&utm_source=25f3af84
DE,"Elektroinstallateur, Elektriker oder handwerklich geschickter Mitarbeiter (m/w/d)",Stadtwerke Wertheim GmbH,"Wertheim, Main-Tauber-Kreis",,,,0,Stellen aus Handel & Bau,"View job here Sie stecken voller Energie? Dann verstärken Sie unser Team! Sie sind auf der Suche nach neuen Herausforderungen mit langfristiger Perspektive und möchten sich weiterentwickeln? Dann verstärken Sie unser Stadtwerke-Team und gestalten Sie mit uns gemeinsam die Energie-Zukunft in Wertheim und der Region. Elektroinstallateur, Elektriker oder handwerklich geschickter Mitarbeiter (m/w/d) Vollzeit Mühlenstraße 60, 97877, Wertheim Mit Berufserfahrung 24.03.25 Ihre Aufgaben Ausführung alle…",2025-05-20T21:13:10Z,Onsite,https://www.adzuna.de/details/5208045272?utm_medium=api&utm_source=25f3af84
DE,CMC Manager / Pharmacist / Chemist (m/f/d),ZAG Zyklotron AG,"Eggenstein-Leopoldshafen, Karlsruhe (Kreis)",,,,0,Stellen aus Gesundheitswesen & Pflege,"CMC Manager / Pharmacist / Chemist (m/f/d) Eggenstein-Leopoldshafen About us We are a team of hands-on working and creative heads appreciating the challenges in our small innovative space with family atmosphere. Driven by our international environment, we reliably deliver our state of the art-drugs from 9 locations in 3 countries to patients, that benefit from our sustained and growing service. Be part of our expanding team and continue to develop with us! Your tasks Support current and new rad…",2025-05-20T21:13:10Z,Onsite,https://www.adzuna.de/details/5208045294?utm_medium=api&utm_source=25f3af84
DE,Mitarbeiter/in Vertriebsinnendienst (m/w/d) - Schwerpunkt aktive telefonische Akquise,TREND Service GmbH,"Elberfeld, Wuppertal",,,,0,Vertriebsstellen,"Du suchst eine neue berufliche Herausforderung im Vertrieb? Du bist kommunikativ, überzeugend und hast Freude daran, Kunden telefonisch kompetent zu begeistern?Dann werde Teil unseres Teams und unterstütze uns aktiv bei der Vermarktung unserer spezialisierten Geschäftsfelder! Start mit uns in eine erfolgreiche Zukunft! Die TREND Service GmbH ist ein im In- und Ausland sehr gut eingeführtes Unternehmen im Bereich der Dienstleistungen für Vertrieb, Service und Marketing. Unsere wichtigste Aufgabe…",2025-05-20T21:13:10Z,Onsite,https://www.adzuna.de/details/5208045280?utm_medium=api&utm_source=25f3af84
DE,Inside Sales Manager:in (m/w/d),softgarden e-recruiting gmbh,"Charlottenburg, Berlin",,,,0,Vertriebsstellen,"View job here Inside Sales Manager:in (m/w/d) Vollzeit Tauentzienstraße, 10789, Berlin Mit Berufserfahrung 25.03.25 Deine Rolle Als Inside Sales Manager:in (m/w/d) bist du nah an unserem Produkt und arbeitest eng mit dem Product-Team zusammen, um unsere bestehenden Kunden bestmöglich zu betreuen. Du entwickelst und optimierst die Kundenbeziehung, indem du gezielte Produktangebote erstellst und aktiv ihre Nutzung unserer Lösungen verbesserst. Gemeinsam mit dem Product-Team positionierst du Produ…",2025-05-20T21:13:10Z,Onsite,https://www.adzuna.de/details/5208045312?utm_medium=api&utm_source=25f3af84
DE,Projektsteuerer (m/w/d) mit Schwerpunkt Planerauswahlverfahren,HWP Planungsgesellschaft mbH,"Mitte, Stuttgart",,,,0,Stellen aus Buchhaltung & Finanzwesen,"Wir bei HWP, das sind 134 engagierte und kreative Köpfe, deren Herz für herausragende und innovative Bauprojekte schlägt. Das Fundament unserer Arbeit bildet unsere Haltung – authentisch, zukunftsgerichtet und verlässlich. Außergewöhnliche Anforderungen und komplexe Aufgabenstellungen begeistern uns, denn diese lösen wir mit Leidenschaft – als Experten unserer Professionen und als Kolleginnen und Kollegen in interdisziplinären Teams. Zur Verstärkung unseres Projektsteuerung-Teams am Standort St…",2025-05-20T21:13:10Z,Onsite,https://www.adzuna.de/details/5208045282?utm_medium=api&utm_source=25f3af84
