Date,Title,Company,Location,Salary_Min,Salary_Max,Salary_Avg,Salary_Is_Predicted,Category,Description,Word_Mode,URL
2025-05-14T09:44:20Z,Data Analyst,Admissian LLC,UK,39701.41,39701.41,39701.41,1,IT Jobs,"Deploy models to productive environment and build data pipeline backend for applications as a part of the team. Use suitable service available on the Amazon Web Service (AWS). Use the servers that can auto-scale during the high traffic or that minimize the cost based on requirements. Improve existing models, evaluate developed machine learning models and algorithms and metrics to gauge precision as a part of the team. Build content-based recommender systems to find relevant data from millions o…",Onsite,https://www.adzuna.co.uk/jobs/details/5197773778?utm_medium=api&utm_source=25f3af84
2025-05-14T09:43:36Z,Building Services Compliance Engineer,CBRE-2,"London, UK",43379.74,43379.74,43379.74,1,Trade & Construction Jobs,"Building Services Compliance Engineer Job ID 217402 Posted 28-Apr-2025 Service line GWS Segment Role type Full-time Areas of Interest Engineering/Maintenance Location(s) London - England - United Kingdom of Great Britain and Northern Ireland Company Profile CBRE is the global leader in real estate services and leverages the industry's most powerful knowledge base to meet the commercial real estate needs of its clients worldwide. Our vision is to be the preeminent, vertically integrated, globall…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197773346?se=yFFhK6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=4737F82982E5178A05E2CCBFB51146DF023D228D
2025-05-14T09:29:28Z,"Technical Data Analyst, Blockchain",Chainlink Labs,"London, UK",69019.42,69019.42,69019.42,1,IT Jobs,"About Us Chainlink Labs is the primary contributing developer of Chainlink, the decentralized computing platform powering the verifiable web. Chainlink is the industry-standard platform for providing access to real-world data, offchain computation, and secure cross-chain interoperability across any blockchain. Chainlink Labs helps power verifiable applications for banking, DeFi, global trade, and gaming by collaborating with some of the world’s largest financial institutions, notably Swift, DTC…",Onsite,https://www.adzuna.co.uk/jobs/details/5197766147?utm_medium=api&utm_source=25f3af84
2025-05-14T09:29:28Z,Senior Data Analyst,Algomarketing,"London, UK",47574.4,47574.4,47574.4,1,IT Jobs,"Department: Marketing Technology Location: UK Description Role: Senior Data Analyst Client: Hexagon EMEA Location and dedication: UK based would be best. Ideally, commutable to Cobham, but not essential. Someone open to potentially starting later (~10am) and working to 6-7pm would be ideal, but we are flexible on hours for the right person. Overview Will be responsible for supporting the lead Marketing Analytics manager in day-to-day tasks. The ideal candidate has a strong Google Tag Manager, G…",Onsite,https://www.adzuna.co.uk/jobs/details/5197766162?utm_medium=api&utm_source=25f3af84
2025-05-14T09:26:16Z,SR Consultant Customer Success Manager - Digital Purchases,NielsenIQ,"London, UK",36504.08,36504.08,36504.08,1,"PR, Advertising & Marketing Jobs","Job Description NIQ Digital Purchases (formerly Foxintelligence) is hiring a Customer Success Manager. As a trusted expert and representative of NIQ Digital Purchases, you will manage a portfolio of clients consisting of leading brands and retailers in e-commerce. Your main mission is to effectively manage and invigorate the client portfolio under your care by fully leveraging the potential of our data and the NIQ Digital Purchases SaaS platform. Key Responsibilities: Customer-Centric Approach:…",Onsite,https://www.adzuna.co.uk/jobs/details/5197763220?utm_medium=api&utm_source=25f3af84
2025-05-14T09:26:05Z,Demand Planner,Perrigo,"London, UK",48650.14,48650.14,48650.14,1,Sales Jobs,"At Perrigo, we are driven by our mission to Makes Lives Better Through Trusted Health and Wellness Solutions, Accessible to All . We are proud to be a Top 10 player in the European Consumer Self-Care market and the largest U.S. store brand provider of over the counter and infant formula. Dedicated to providing The Best Self-Care for Everyone , we are the people behind the brands you trust. We are Opill®, Compeed®, Solpadeine®, NiQuitin®, ACO®, and many more. We Are Perrigo . We are committed to…",Onsite,https://www.adzuna.co.uk/jobs/details/5197763083?utm_medium=api&utm_source=25f3af84
2025-05-14T09:11:49Z,Junior Data Consultant,Sparta Global Limited,"Cardiff, Cardiff County",24000.0,24000.0,24000.0,0,IT Jobs,"About Sparta Global Embark on a transformative career journey with Sparta Global, where diversity, innovation, and passion for technology converge. We welcome individuals from all backgrounds, offering not just jobs, but dynamic careers in the tech industry. You'll work alongside enthusiastic professionals, receiving top-tier training and mentorship to hone your skills for success in both public and private sectors. Our commitment to designing impactful careers and coaching future leaders is ev…",Onsite,https://www.adzuna.co.uk/jobs/details/5197716393?utm_medium=api&utm_source=25f3af84
2025-05-14T09:11:49Z,Junior Data Consultant,Sparta Global Limited,"London, UK",24000.0,24000.0,24000.0,0,IT Jobs,"About Sparta Global Embark on a transformative career journey with Sparta Global, where diversity, innovation, and passion for technology converge. We welcome individuals from all backgrounds, offering not just jobs, but dynamic careers in the tech industry. You'll work alongside enthusiastic professionals, receiving top-tier training and mentorship to hone your skills for success in both public and private sectors. Our commitment to designing impactful careers and coaching future leaders is ev…",Onsite,https://www.adzuna.co.uk/jobs/details/5197716419?utm_medium=api&utm_source=25f3af84
2025-05-14T09:10:24Z,Senior Data Analyst - Claims,Hastings Direct,"Leicester, Leicestershire",37514.26,37514.26,37514.26,1,IT Jobs,"Senior Data Analyst - Claims Location - Leicester, London or Bexhill - Hybrid (approx. once per month in your chosen office location) Welcome to Hastings Direct - From our Group HR Director Pam Angel We're a digital insurance provider with ambitious plans to become the best and biggest in the UK market. We've made huge investments in our data and tech capabilities over the past few years, along with nurturing our 4Cs culture. We're proud of the journey we're on as a company and know that our co…",Onsite,https://www.adzuna.co.uk/jobs/details/5197711826?utm_medium=api&utm_source=25f3af84
2025-05-14T08:39:59Z,Paralegal,Womble Bond Dickinson,"Plymouth, South West England",24486.56,24486.56,24486.56,1,HR & Recruitment Jobs,"It's no secret that we're an ambitious firm and our vision and our culture truly reflects that. At the heart of this is an outstanding client experience, something that Womble Bond Dickinson prides itself on, and it's something that we've become so well known for. The Legal Solutions Centre (LSC) is an essential part of our business made up of over 70 paralegals, lawyers, project managers, data analysts and client co-ordinators. They use flexible resourcing and time-saving technology to deliver…",Onsite,https://www.adzuna.co.uk/jobs/details/5197631222?utm_medium=api&utm_source=25f3af84
2025-05-14T08:39:59Z,Real Estate Paralegal,Womble Bond Dickinson,"Plymouth, South West England",31846.32,31846.32,31846.32,1,Legal Jobs,"It's no secret that we're an ambitious firm and our vision and our culture truly reflects that. At the heart of this is an outstanding client experience, something that Womble Bond Dickinson prides itself on, and it's something that we've become so well known for. The Legal Solutions Centre (LSC) is an essential part of our business made up of over 70 paralegals and legal executives , project managers, data analysts and client co-ordinators . They use flexible resourcing and time-saving technol…",Onsite,https://www.adzuna.co.uk/jobs/details/5197631236?utm_medium=api&utm_source=25f3af84
2025-05-14T08:14:27Z,Data Analyst / Senior Data Analyst,The Great & The Good,"London, UK",45000.0,55000.0,55000.0,0,"PR, Advertising & Marketing Jobs","Opportunity for an experienced Data Analyst / Senior Data Analyst to join an exceptional creative agency - one of the most awarded in the world - and take a deep dive into the detail of a major automotive brand (including electric vehicles). Working within a specialist data & insights team, your role will broadly involve: Analysing, measuring and interpreting super-interesting, complex reports across a blend of consumer behaviour, market trends and real-time sales data Identifying key insights …",Onsite,https://www.adzuna.co.uk/jobs/details/5197622543?utm_medium=api&utm_source=25f3af84
2025-05-14T08:10:51Z,Senior Data Analyst,Nicholson Glover,"London, UK",40289.4,40289.4,40289.4,1,IT Jobs,"We are working on an exciting opportunity with a company in the leisure space who are hiring for a Senior Data Analyst to join their growing team. The Company An innovative group crafting unique spaces where play and technology come together. Their focus is on creating memorable moments through reimagined leisure. The Role We’re seeking a sharp, strategic Senior Data Analyst to join our client. You will turn data into powerful stories that drive decision-making. Partnering with teams across cro…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197615158?se=yFFhK6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=A693F8B9C80099895CC3E0BD84F45F746B320891
2025-05-14T08:10:49Z,Senior Strategist,Bernadette,"London, UK",86553.24,86553.24,86553.24,1,IT Jobs,"THIS ROLE FALLS OUTSIDE OF IR35 THE BIG PICTURE: Bernadette is the experience arm of the VCCP Partnership. We invent, make and iterate products and services for our clients across all areas of their digital eco-system. We are 100 strong and are full service within our own right. We have specialists across UX, Design and Motion, Technology & Engineering, Content and Comms, Project Management, Data Analysis, Strategy (experience & comms) and Ops. All dedicated to creating customer experiences wor…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197615064?se=yFFhK6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=F074A55631A7F4A66A2C9C6EF596B500D1A1B868
2025-05-14T08:10:40Z,Data Analytics Manager,ISR Recruitment,"Exeter, Devon",53598.0,53598.0,53598.0,1,IT Jobs,"Data Analytics Manager Exeter, Devon (Hybrid-Working, with a minimum of x2 days in the office) £70,000 per year Plus excellent company benefits (including Pension, Bonuses, Life Insurance, Private Healthcare, etc. The Opportunity: My client based in the sustainability sector are currently on the lookout for a Data Analytics Manager on a permanent basis based out of their offices in Devon. My client are in an exciting period of transition and transformation as they build their all new Azure data…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197614780?se=yFFhK6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=BBA1C56B97285FBB6B8CD5A773247543D11D78EC
2025-05-14T08:10:09Z,Manager (Data Science),Nicholson Glover,"London, UK",59278.71,59278.71,59278.71,1,IT Jobs,"Data Science Manager | Consulting | Up to £80,000  Bonus | Central London/Hybrid We are working on an exciting opportunity with a well-established data consultancy that is hiring for a Manager (Data Science). The Company This firm is a strategic analytics consultancy that combines AI, data science, and commercial insight. They specialise in developing advanced analytics solutions for clients in finance, retail, private equity, the public sector, etc. The Role As the Manager (Data Science), you …",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197613968?se=yFFhK6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=EE34B9011E44E77F64C9ED0BF96E16E217B01099
2025-05-14T08:10:08Z,Data Team Lead,InterEx Group,"London, UK",48911.02,48911.02,48911.02,1,IT Jobs,"About: You will lead a team of data analysts, BI business process experts and BI analysts, who will benefit from your experience in coaching and your knowledge of the data and analytics domain. The Data Fabric team will ensure that your team has access to all relevant information and their skilled data engineers will develop the data pipelines for the projects in your team. Your team can further rely on a central competence and assistance of data science and business intelligence. Do you like n…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197613903?se=yFFhK6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=24E99600E63846EF3EBABF5A0D18323C9BC3672F
2025-05-14T08:10:06Z,HR Data Analyst,Advanced Resource Managers,"London, UK",43119.31,43119.31,43119.31,1,IT Jobs,HR Data Analyst Full Time Permanent Hybrid (1-2 days per month in London or Portsmouth offices) £45 - 55K basic  benefits Reporting to: Head of Data and Analytics Are you an experienced Data Analyst looking for a new challenge? Do you have experience working on Hire to Retire value streams? Here at ARM we are recruiting for a full time permanent Data Analyst for a global IT services and consultancy client of ours. Our client: They’re a leading business with a global reach that empowers local te…,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197613861?se=yFFhK6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=84D34C0A2A59546D264B138E94C9F704F86D55A8
2025-05-14T08:10:06Z,Technical Systems Analyst - SQL,Fruition Group,"Leeds, West Yorkshire",56008.25,56008.25,56008.25,1,IT Jobs,Job Title: Technical Systems Analyst - SQL Location: Leeds / Hybrid Rate: Market rate (Outside IR35) Length: 6 months initially Fruition is seeking a contract Technical Systems Analyst with strong SQL expertise to deliver enhancements across a business-critical platform. This role focuses on analysing and improving legacy systems while supporting the transition towards cloud-based solutions. Technical Systems Analyst Responsibilities: Analyse existing data processes and platform infrastructure …,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197613848?se=yFFhK6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=CC76504A27F37078BB20CFD9AA638990B9AC6FF4
2025-05-14T08:10:06Z,Master Data Analyst,Mentmore,"Reading, Berkshire",46816.33,46816.33,46816.33,1,IT Jobs,"Master Data Analyst Location: Reading | Hybrid (2 days in-office) Salary: £45,000–£55,000 per annum (DOE) Type: Full-time We are seeking a skilled Master Data Analyst to join our Data team and support the delivery of critical data initiatives. Reporting to the Master Data Manager, this role will be responsible for driving data governance practices and ensuring the accuracy, consistency, and reliability of key business data. Using the Profisee MDM platform, you will play a vital role in establis…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197613850?se=yFFhK6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=6DA7EFFF489FF8C7D1F58F013A07653FDF8CEB49
2025-05-14T08:10:04Z,Marketing Technology Lead (Tracking and Tagging),WeDiscover | Performance Marketing & Technology Agency,"London, UK",48149.84,48149.84,48149.84,1,IT Jobs,"WeDiscover was founded with the belief that when you combine performance marketing experts with data scientists and engineers, amazing things can happen. Our mission is to build the most innovative and profitable performance marketing campaigns in the world using bespoke, custom-built technology. We are a young company - founded in April 2020 - and are looking to make those crucial early hires that will set a solid foundation for years to come and ensure we achieve excellence. We thrive on leve…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197613788?se=yFFhK6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=CF817D5A9E174E562CAD6E9580AD7CE0FE0912BC
2025-05-14T08:08:35Z,Lead Data Analyst,Radley James,"London, UK",66296.76,66296.76,66296.76,1,IT Jobs,"A leading quantitative hedge fund in London is seeking a hands-on Python Data Analyst Team Lead to manage and expand its data analytics function. This is a key role for a technically strong individual who enjoys coding, mentoring, and driving data strategy in a fast-paced, research-driven trading environment. Role Overview: They are looking for a hands-on Team Lead to be part of their Data Analyst group supporting its quantitative researchers with clean, structured and scalable data. The Data A…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197610369?se=yFFhK6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=DFFB3979FB2231CFA621EE3373AB8BE187D52FD3
2025-05-14T08:08:34Z,Lead Data Analyst,nineDots.io,"Bristol, South West England",50551.68,50551.68,50551.68,1,IT Jobs,"Join a mission-driven, tech-led company as a Lead Data Analyst, working directly with the CEO to help shape the future of a platform used by millions. This is a standalone role offering a high level of trust, autonomy, and impact. You’ll be the go-to person for transforming questions into clear, data-led answers that drive strategic decisions. The Role: As Lead Data Analyst, you’ll sit at the intersection of data and leadership. Your work will guide priorities across a company that’s serious ab…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197610346?se=aJWSL6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=9EA6D1748CB0D48697E9F5017FE2B716EDBBC230
2025-05-14T08:08:24Z,Senior Information Technology Recruitment Consultant,PB Select,"London, UK",63909.04,63909.04,63909.04,1,IT Jobs,"Lead the Way in Insurance Recruitment Senior Technology & Transformation Consultant Up to £75K Base  Up to 50% Commission | Hybrid: 3 Days in City Office, 2 Days Remote Work with a top-tier executive search firm as a Senior Technology & Transformation Consultant to launch a new Insurance desk. With over 30 years of industry success, a 15-person team and a brand-new City of London office opening in summer 2025, this is a genuine opportunity to build something of your own with autonomy and suppor…",Remote,https://www.adzuna.co.uk/jobs/land/ad/5197609169?se=aJWSL6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=C0B2F5675FBE1851288084156E2594636DE06795
2025-05-14T08:08:24Z,Data Product Manager,X4 Technology,"London, UK",51523.07,51523.07,51523.07,1,IT Jobs,"Contract Opportunity: Data Product Manager  Location : London - 2 days onsite per week or fully remote from Budapest  Contract Duration : 6 months  Industry : Energy via Consultancy About the Company: Our consultancy client is hiring for a Data Product Manager to join our dynamic team and help shape the future of our data products. This role is ideal for someone who thrives at the intersection of product strategy, data architecture, and cross-functional collaboration. You will be responsible fo…",Remote,https://www.adzuna.co.uk/jobs/land/ad/5197609160?se=aJWSL6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=27144B1939F764A4EDAA6B5B6BB78F79CEC7E835
2025-05-14T08:08:21Z,BI Analyst,Partnur,"London, UK",34972.54,34972.54,34972.54,1,IT Jobs,"BI Analyst – Permanent – Hybrid – circa £40,000 plus benefits We have an exciting opportunity for a BI Analyst to join a leading financial services organisation. You will support the company in helping them to understand & utilise data to drive reporting & decision making across the business The role will be based from their London office, however this can be mainly remote based with infrequent travel. What you will be doing: Responsible for gathering reporting & analytical requirements across …",Remote,https://www.adzuna.co.uk/jobs/land/ad/5197608939?se=aJWSL6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=A9AC7484C5C4E7E8A2ED18A416BA5155873E3405
2025-05-14T08:08:12Z,Data Analyst,Burman Recruitment,"Edinburgh, Scotland",36058.85,36058.85,36058.85,1,IT Jobs,"CRM Data Analyst Edinburgh (2 days a week on site) Day rate - £400 - £450 Must have previous Higher Education experience Looking to speak with CRM Data Analysts to support the effective use of the Salesforce platform and enhance data driven decision making across the university. You must have proven experience managing CRM systems (especially Salesforce), developing dashboards and reports, and delivering user support and training. You will extract and analyse data to provide actionable insights…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197607877?se=aJWSL6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=3FB0CBE1EB286858DB56769B584E0D920AAC1721
2025-05-14T08:08:11Z,Senior Data Analyst,Gloo,"London, UK",65222.25,65222.25,65222.25,1,IT Jobs,"We’re working with a rapidly scaling, award-winning AI analytics company to recruit a Senior Data Analyst with a strong mix of technical expertise, stakeholder engagement skills, and a deep commitment to data integrity and quality . This role offers a rare opportunity to join a fast-paced, internationally recognised company that’s reshaping how enterprises harness behavioural data to drive commercial outcomes. With billions of interactions processed daily, data quality is mission-critical — and…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197607735?se=aJWSL6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=0CD068224AD49CD7522FA41F1C57C0D1E22CEFA1
2025-05-14T08:08:09Z,Senior Manager (Data Science),Nicholson Glover,"London, UK",61195.43,61195.43,61195.43,1,IT Jobs,"Senior Manager (Data Science) | Consulting | Up to £100,000  Bonus | London/Hybrid We are working on an exciting opportunity with a well-established data consultancy, that is hiring for a Senior Manager (Data Science). The Company This firm is a strategic analytics consultancy that combines AI, data science, and commercial insight. They specialise in developing advanced analytics solutions for clients in industries such as finance, retail, private equity, public sector, etc. The Role As the Sen…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197607588?se=aJWSL6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=379D8D0A208C95ACE1263A0FCD94935F1E3139AB
2025-05-14T08:08:06Z,Senior Data Analyst,Spinks,UK,78916.68,78916.68,78916.68,1,IT Jobs,"Senior Data Analyst - Contract - Remote (UK) Outside IR35 - £300/Day Spinks have partnered with a leading insurance firm who are looking to bolster their team with an experienced Senior Data Analyst on an initial 3 month contract basis. This role will be fully remote (UK) and falls outside IR35. As a Senior Data Analyst, you will have the following skills/experience: Strong demonstrable experience with Python, SQL, PowerBI & dbt. Data Modelling & Visualisation. Strong communication skills with …",Remote,https://www.adzuna.co.uk/jobs/land/ad/5197607352?se=aJWSL6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=4E52D67F795F49647AA7564B13AFC375EEF49E4D
2025-05-14T08:07:49Z,Data Engineer,RJC Group,"London, UK",100874.48,100874.48,100874.48,1,IT Jobs,"Contract Data Engineer – £550/day (Outside IR35) – Hybrid (London) – 6-Month Initial Term Our client is seeking an experienced Data Engineer to join our team on a contract basis to support the development and optimisation of our data infrastructure within the energy trading sector. This role is ideally suited to someone with a strong background in cloud-based data engineering, particularly with Databricks and AWS , who is looking to contribute to a high-impact project from day one. Key Details:…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197607017?se=aJWSL6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=E97C5937EE1D9E3B9C10E863ACB62BF2589A96F2
2025-05-14T08:06:53Z,Data and Business Analyst Apprenticeship Trainer,Pertemps Network Group,"Eastern England, UK",41631.72,41631.72,41631.72,1,IT Jobs,"Data and Business Analyst Apprenticeship Trainer Location: Remote (with occasional travel for face to face delivery) Salary: £55,000 - £60,000 Holidays: 25 days plus bank holidays About the Role: An established, Ofsted-rated ""Good"" training provider is seeking a Data and Business Analyst Apprenticeship trainer to deliver engaging Data and Business Analyst apprenticeship workshops. This is an exciting opportunity to support learners both remotely and face-to-face, contributing to the continuous …",Remote,https://www.adzuna.co.uk/jobs/land/ad/5197604792?se=aJWSL6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=9C177C06309AFDDF7B8BB362FDFD25B5B4A14B62
2025-05-14T08:06:52Z,Senior Developer,Fenics Market Data,"London, UK",59553.53,59553.53,59553.53,1,IT Jobs,"Role Summary The Fenics Market Data technology team are recruiting for an experienced data focused developer to come and work in a shared technologies group. A successful candidate will join the team and contribute to the development of our cross-product framework. Initially the focus for this role will be in the Bond space however there will be opportunities to work with other asset classes such as Interest Rate Swaps, FX, FXO, IRO, Equities and Commodities and Precious Metals. Our multidiscip…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197604690?se=aJWSL6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=5BEBC57CFBEEF574FE7DFE8843F63BA912C0D91F
2025-05-14T08:06:50Z,Data Engineer,Hexegic,"Gloucestershire, South West England",44621.4,44621.4,44621.4,1,IT Jobs,"Hexegic are looking for technically minded data and software engineers to work on an intriguing and exciting project, building and maintaining data pipelines and platforms for our customers in a military setting. Our growing team ensure data driven projects can be rapidly prototyped and delivered in line with customer needs. About us Hexegic are a leading technical consultancy providing agile multi-disciplinary teams to high performing organisations. The company promises exciting, engaging and …",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197604597?se=aJWSL6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=924D50079EAAD266C4070EE3947270023531832F
2025-05-14T08:06:48Z,Senior Data Improvement Officer,NHS Arden & GEM CSU,"London, UK",45101.72,45101.72,45101.72,1,IT Jobs,"Senior Data Liaison Officer - x4 posts Working Conditions: Fixed Term Contract until 31st March 2026 Remote with very occasional travel to an office for team meetings 37.5 hours per week. Job Purpose: We are recruiting for a Senior Data Liaison Officer within the Data Improvement team, part of the Data Collection and Improvement function. The team supports providers to improve the quality and completeness of the data they submit centrally to NHS England helping drive real-world impact through b…",Remote,https://www.adzuna.co.uk/jobs/land/ad/5197604475?se=aJWSL6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=27EF494F41EBF75965916378B35EBAA9C79AF7D7
2025-05-14T08:06:48Z,Data Analyst,IPOE Consulting,"Norwich, Norfolk",37251.27,37251.27,37251.27,1,Accounting & Finance Jobs,"Excited to be working with this client and bring this position to the market! If you live in or around Norwich and you’re a recent graduate looking to kick start your career in the financial services sector, then please read on……. This global financial services firm based in Norwich, are looking to recruit an Associate to join their expanding Data and Service Management division. The role is central to business operations and hence we’re looking for candidates, you are comfortable in a client f…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197604481?se=aJWSL6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=B47541BD31B5F1E4D1187828EEA9071148DBDA5A
2025-05-14T08:06:45Z,Mid/Senior Data Analyst – Supply Chain & IBP - Hybrid (1 day a week in office),Futureheads Recruitment | B Corp™,"London, UK",50578.44,50578.44,50578.44,1,IT Jobs,"Mid/Senior Data Analyst – Supply Chain & IBP - Hybrid (1 day a week in office) Are you a data-driven problem solver with a passion for transforming supply chain operations through analytics? We’re looking for experienced Mid & Senior Data Analysts to support integrated business planning (IBP) and advanced analytics initiatives for a leading multinational organisation. In this role, you’ll work closely with cross-functional teams to shape strategic insights, automate planning processes, and driv…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197604429?se=aJWSL6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=B546BF0A22CB4F8C405BB73BDD61088B8F571808
2025-05-14T08:06:45Z,"Product Advisor, Autonomous Finance Agent",Stealth AI Startup in Finance,"London, UK",52041.49,52041.49,52041.49,1,IT Jobs,"Company description We are an early-stage startup with tier 1 M&A and AI engineering experience. After years in excel models and data rooms, we want to transform how work is done in finance. Our mission is to build an autonomous financial analyst that can respond to real-time events with relevant, tailored analysis. Role at a glance Join a small, high-impact Product Advisory Panel that keeps us focused on real-world workflows. We are looking for both senior voices (VP, Director, PM) and juniors…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197604426?se=aJWSL6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=711BC421CEC75DD47FCCF22E94259F54407E343B
2025-05-14T08:06:38Z,Logistic Analyst,STIGA,"Stansted, Essex",35742.12,35742.12,35742.12,1,Logistics & Warehouse Jobs,"STIGA is a leading European manufacturer and distributor of lawnmowers and power garden equipment, with over 90 years of experience in the market We are consistently curious, conscious of trends, inspiring, and visionary – just like our customers. We are seeking a Logistic Analyst to join our Logistics team based in Stansted (UK). Until August 2025, the employee may be based in a temporary office within the Stansted area, with a planned relocation to a new permanent office, also located in the …",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197604370?se=aJWSL6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=CF41206BCC5E69F84EDEA77EB0FEF61A4915775C
2025-05-14T08:06:38Z,Data Operations Analyst/Engineer - Major Hedge Fund – Lucrative Total Comp Package,Mondrian Alpha,"London, UK",31150.16,31150.16,31150.16,1,IT Jobs,"A high performing, multi-billion dollar AUM hedge fund are looking to make a newly created Data Analyst hire into their rapidly growing centralised Data Management team. Reporting into the Global Head of Data and taking on a highly visible role within the team, the hire will be working very closely with Operations, Product Control, Risk, Trading and Research teams to ensure the smooth transmission of data, in a role that has a highly technical / engineer angle. You will optimize the operation a…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197604359?se=aJWSL6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=58488F86C52E7D6C87A8235725A16A7CD42663F1
2025-05-14T08:06:38Z,Campaign Data Analyst,Searchability®,"Middlesbrough, North Yorkshire",40540.81,40540.81,40540.81,1,IT Jobs,"Campaign Data Analyst Opportunity for a Campaign Data Analyst to join an exciting SaaS House in Middlesborough Salary up to £30,000  some fantastic benefits including hybrid working, a collaborative environment and exclusive discounts from their clients Apply online or contact Chelsea Hackett via Chelsea.hackett@searchability.com WHO WE ARE: We are a SaaS Software House in Middlesbrough. We have a brand new opportunity for a Campaign Data Analyst to join us on a new and important adventure. Our…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197604384?se=aJWSL6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=6ADC16C3519EE0AA6EAECC15A280B3AEA4373E57
2025-05-14T08:06:32Z,Data Analyst - Hedge Fund,MW Recruitment Limited,"London, UK",54169.94,54169.94,54169.94,1,IT Jobs,"A leading hedge fund wish to recruit a data analyst who will be responsible for back office pricing as well as time series data for trading/modelling/analysis whilst working closely with other departments within Management & Control to ensure the accuracy and best practices in security valuation, compliance and risk management. Main Responsibilities Contribute to the evaluation and enhancement of processes and technologies to improve data accuracy, timeliness, and efficiency. Engage regularly w…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197604263?se=aJWSL6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=A8D679ABC11FD34D7C2FE43917BB0EFD04D46845
2025-05-14T08:06:12Z,Microsoft Fabric Consultant,Ingentive,UK,51032.97,51032.97,51032.97,1,IT Jobs,"About Us At Ingentive, we believe every teammate is a representative of our business and its values. As a leading Microsoft Elite Partner, we are passionate on delivering innovative Microsoft solutions that improve the way that people work. The advancements in the Microsoft Power Platform products allow us to help our clients advance at a rate previously unheard of. We use our technical knowledge, passion for our clients and strong proven methodologies to make sure we can always deliver the bes…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5197603884?se=aJWSL6818BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=885F5060B35D8398EDD85526FF61504F24197A58
