Country,Title,Company,Location,Salary_Min,Salary_Max,Salary_period,Salary_Avg,Salary_Is_Predicted,Category,Description,Created_At,Work_Mode,URL
DE,IT Data Developer (all genders),BNP Paribas Gruppe Deutschland,"München, München (Kreis)",,,,,0,Unknown,"In München oder Duisburg suchen wir dich als IT Data Developer (all genders) bei Consors Finanz. Consors Finanz BNP Paribas steht für finanzielle Selbstbestimmung in jeder Lebenssituation. Wir setzen auf Finanzierungs-, Bezahl-, und Versicherungslösungen, die sich flexibel an die Zahlungsfähigkeit unserer Kund:innen anpassen lassen. BNP Paribas: Wer wir sind Wie stellst du dir Arbeiten bei einer Bank vor? Bestimmt nicht so: bei BNP Paribas duzt jede:r jede:n und wir tragen die Kleidung, in der …",2025-05-16T20:02:10Z,Onsite,https://www.adzuna.de/details/5202237874?utm_medium=api&utm_source=25f3af84
DE,Senior Data Analyst (m/w/d),Bertelsmann Marketing Services,"Hamburg, Deutschland",,,,,0,Unknown,"Position in unserer Unternehmenstochter TERRITORY Smart Agency ( www.smartagency.de ) Die SMART AGENCY, ein Corporate Start-up der TERRITORY GmbH , sucht dich als Senior Data Analyst (m/w/d) in Vollzeit an unserem Standort in Hamburg, Berlin, München oder 100% remote innerhalb Deutschlands . Du liebst es, aus komplexen Daten klare Antworten zu schaffen und möchtest mit deiner Expertise den Erfolg unseres innovativen MarTech-Startups mitgestalten? Dann bist du hier genau richtig! Als Senior Data…",2025-05-16T20:02:10Z,Remote,https://www.adzuna.de/details/5202237843?utm_medium=api&utm_source=25f3af84
DE,Werkstudent Data (all genders),BNP Paribas Gruppe Deutschland,"München, München (Kreis)",,,,,0,Unknown,"In München oder Duisburg suchen wir dich unbefristet zum 01.03.2025 als Werkstudent Data (all genders) bei der Consors Finanz. Consors Finanz BNP Paribas steht für finanzielle Selbstbestimmung in jeder Lebenssituation. Wir setzen auf Finanzierungs-, Bezahl-, und Versicherungslösungen, die sich flexibel and die Zahlungsfähigkeit unserer Kund:innen anpassen lassen. BNP Paribas: Wer wir sind Wie stellst du dir Arbeiten bei einer Bank vor? Bestimmt nicht so: bei BNP Paribas duzt jede:r jede:n und w…",2025-05-16T20:02:09Z,Onsite,https://www.adzuna.de/details/5202237738?utm_medium=api&utm_source=25f3af84
DE,Data Analyst Sales & Service Potentials (all genders),BNP Paribas Gruppe Deutschland,"München, München (Kreis)",,,,,0,Unknown,"In München oder Duisburg suchen wir dich in Vollzeit unbefristet ab sofort als Data Analyst Sales & Service Potentials (all genders) bei der Consors Finanz. Consors Finanz BNP Paribas steht für finanzielle Selbstbestimmung in jeder Lebenssituation. Wir setzen auf Finanzierungs-, Bezahl-, und Versicherungslösungen, die sich flexibel an die Zahlungsfähigkeit unserer Kund:innen anpassen lassen. BNP Paribas: Wer wir sind Wie stellst du dir Arbeiten bei einer Bank vor? Bestimmt nicht so: bei BNP Par…",2025-05-16T20:02:09Z,Onsite,https://www.adzuna.de/details/5202237751?utm_medium=api&utm_source=25f3af84
DE,Data Analyst Portfolio Insights (all genders),BNP Paribas Gruppe Deutschland,"München, München (Kreis)",,,,,0,Unknown,"In München oder Duisburg suchen wir dich in Vollzeit unbefristet ab sofort als Data Analyst Portfolio Insights (all genders) bei der Consors Finanz. Consors Finanz BNP Paribas steht für finanzielle Selbstbestimmung in jeder Lebenssituation. Wir setzen auf Finanzierungs-, Bezahl-, und Versicherungslösungen, die sich flexibel an die Zahlungsfähigkeit unserer Kund:innen anpassen lassen. BNP Paribas: Wer wir sind Wie stellst du dir Arbeiten bei einer Bank vor? Bestimmt nicht so: bei BNP Paribas duz…",2025-05-16T20:02:09Z,Onsite,https://www.adzuna.de/details/5202237773?utm_medium=api&utm_source=25f3af84
DE,Data Analyst Business Operation Data Transformation (all genders),BNP Paribas Gruppe Deutschland,"München, München (Kreis)",,,,,0,Unknown,"In München oder Duisburg suchen wir dich in Vollzeit unbefristet ab sofort als Data Analyst Business Operation Data Transformation (all genders) bei der Consors Finanz. Consors Finanz BNP Paribas steht für finanzielle Selbstbestimmung in jeder Lebenssituation. Wir setzen auf Finanzierungs-, Bezahl-, und Versicherungslösungen, die sich flexibel an die Zahlungsfähigkeit unserer Kund:innen anpassen lassen. BNP Paribas: Wer wir sind Wie stellst du dir Arbeiten bei einer Bank vor? Bestimmt nicht so:…",2025-05-16T20:02:09Z,Onsite,https://www.adzuna.de/details/5202237771?utm_medium=api&utm_source=25f3af84
DE,Senior Marketing Data Analyst:in (all genders),BNP Paribas Gruppe Deutschland,"München, München (Kreis)",,,,,0,Unknown,"In München suchen wir dich in Vollzeit unbefristet und ab sofort als Senior Marketing Data Analyst:in (all genders) bei der Consors Finanz. Consors Finanz BNP Paribas steht für finanzielle Selbstbestimmung in jeder Lebenssituation. Wir setzen auf Finanzierungs-, Bezahl-, und Versicherungslösungen, die sich flexibel an die Zahlungsfähigkeit unserer Kund:innen anpassen lassen. BNP Paribas: Wer wir sind Wie stellst du dir Arbeiten bei einer Bank vor? Bestimmt nicht so: bei BNP Paribas duzt jede:r …",2025-05-16T20:02:07Z,Onsite,https://www.adzuna.de/details/5202237656?utm_medium=api&utm_source=25f3af84
DE,HR Data & Workday Reporting Analyst (x|w|m) - Hybrid,Sartorius,"Göttingen (Kreis), Niedersachsen",,,,,0,Unknown,"Aktuell suchen wir einen HR Data & Workday Reporting Analyst (x|w|m) für das HR Controlling & Analytics Team bei der Sartorius Corporate Administration GmbH. In dieser Position sind Sie verantwortlich für die Weiterentwicklung und Umsetzung der HR-Analytics-Strategie mit Schwerpunkt auf Workday Reporting. Das Team besteht derzeit aus 5 Experten, und wir freuen uns darauf, gemeinsam mit Ihnen die Zukunft zu gestalten. Diese Position ist in Vollzeit zu besetzen, und es besteht die Möglichkeit, an…",2025-05-16T20:02:07Z,Onsite,https://www.adzuna.de/details/5202237598?utm_medium=api&utm_source=25f3af84
DE,Junior Data Analyst*in (m/w/d) für die Abteilung Marketing,dtv Verlagsgesellschaft mbH & Co. KG,"München, München (Kreis)",,,,,0,Unknown,"Wir suchen zur Verstärkung unseres Digitalmarketing Teams zum nächstmöglichen Zeitpunkt in Teilzeit (mind. 20 Std/Woche) eine*n Junior Data Analyst*in (m/w/d) für die Abteilung Marketing Ihre Aufgaben Konzeption und operative Umsetzung von Analysen (z. B. Kunden-, Wettbewerb- UX-, Performance-Analysen) Eigenverantwortliche Entwicklung, Aufbau und Pflege von Dashboards und Reportings mit Hilfe von Tools wie z.B. Excel oder Power BI Ausbau und Umwandlung bestehender statischer Datenpflege in auto…",2025-05-16T20:01:59Z,Onsite,https://www.adzuna.de/details/5202237040?utm_medium=api&utm_source=25f3af84
DE,Data Analyst for External Staff (m/w/d),ERGO Group AG,"Nordrhein-Westfalen, Deutschland",,,,,0,Unknown,"in Teilzeit mit 18,5 Wochenarbeitsstunden Sie bringen Erfahrung in der Datenanalyse und -aufbereitung mit und Sie achten stets auf eine konsistente Datenbasis? Und Sie wollen gemeinsam mit uns wachsen? Dann bieten wir Ihnen in Düsseldorf eine abwechslungsreiche Aufgabe an. Ihre zentrale Rolle: Analyst für Einkaufs-Reporting mit dem Fokus auf das Thema Fremdpersonal Proaktive Entwicklung, Durchführung von Analysen / Auswertungen inklusive der Ableitung von Handlungsempfehlungen für den Bereich P…",2025-05-16T20:01:48Z,Onsite,https://www.adzuna.de/details/5202236232?utm_medium=api&utm_source=25f3af84
DE,Senior Backend Node.js Engineer (m/f/d) - BI APP - onsite or remote within the EU,ABOUT YOU / SCAYLE,"Hamburg, Deutschland",,,,,0,Unknown,"We are looking for a Senior Backend NodeJS Developer (m/f/d) to be part of the development of our Business Intelligence Application. Our BI APP circle is embedded in our new circle cluster “Customer & Shop Intelligence”, which is in charge of driving a personalized and inspirational shop experience. Our BI-APP Team uses data from across the company and transforms it into logics & scores, used to provide the best personalized user shopping experience. You will work at the heart of our recommenda…",2025-05-16T20:01:43Z,Onsite,https://www.adzuna.de/details/5202235923?utm_medium=api&utm_source=25f3af84
DE,Working Student Commodity Flow Desk Data Analyst d/f/m,RWE,"Essen, Nordrhein-Westfalen",,,,,0,Unknown,"RWE Supply & Trading GmbH To start as soon as possible, part time (max. 20 hours / week), fixed term (6-12 months) Our Sales unit Commodity Solutions is our growing large customer unit. Within our Sales Unit the Commodity Flow desk (CFD) provides wholesale market access to different client sectors. The CFD acts as a professional cross-commodity hub for external counterparties with relevant energy exposures as well as a central interface for other customer services to green up the flow business …",2025-05-16T20:01:31Z,Onsite,https://www.adzuna.de/details/5202235040?utm_medium=api&utm_source=25f3af84
DE,Werkstudent (d/m/w) im Single-Aisle Manufacturing Engineering Elektrik (d/m/w) (KAMY7),Airbus,"Hamburg, Deutschland",,,,,0,Unknown,"Job Description: Zur Unterstützung bei Airbus Aerostructures suchen wir eine/n Werkstudent (d/m/w) im Single-Aisle Manufacturing Engineering Elektrik (d/m/w) Du bist Vollzeitstudent (d/m/w), auf der Suche nach einer Werkstudentenstelle? Dann bewirb dich jetzt! Wir freuen uns, wenn du uns als Werkstudent (d/m/w) mit ca. 18 Stunden pro Woche unterstützt! Standort: Hamburg Start: Ab sofort Dauer: 12 Monate Dein Standort Du arbeitest in der größten Produktionsstätte für zivile Flugzeuge in Hamburg.…",2025-05-16T20:01:29Z,Onsite,https://www.adzuna.de/details/5202234908?utm_medium=api&utm_source=25f3af84
DE,ECS Account Executive - Germany,salesforce.com Germany GmbH,"München, München (Kreis)",,,,,0,Unknown,"Department Description Salesforce is a customer relationship management solution that brings companies and customers together. It's one integrated CRM platform that gives all your departments - including marketing, sales, commerce, and service - a single, shared view of every customer. Your Impact As Enterprise Corporate Sales (ECS) Account Executive, you are in charge of handling a large volume of medium and small size opportunities within our Enterprise customers and prospects in the German r…",2025-05-16T20:01:29Z,Onsite,https://www.adzuna.de/details/5202234863?utm_medium=api&utm_source=25f3af84
DE,Data Analyst (m/f/d) Marketing Insights,Stepstone GmbH,"Düsseldorf, Nordrhein-Westfalen",,,,,0,"Stellen aus PR, Werbung & Marketing","At The Stepstone Group, we have a simple yet very important mission: The right job for everyone. Using our data, platform, and technology, we create opportunities for jobseekers and companies around the world to find a perfect match in fair and equitable way. With over 20 brands across 30 countries, we strive for fair and unbiased hiring. Join our team of 4,000 employees and be part of reshaping the labour market and becoming the world's leading job platform. Aufgaben Join our team and you'll m…",2025-05-16T19:29:06Z,Onsite,https://www.adzuna.de/land/ad/5201994506?se=hBQqJLA18BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=ECE88CA3C8266E38B837D16DCEC641F2D1B8F0AA
DE,Manufacturing/Process Engineer (m/f/d),Danaher Corporation,Deutschland,,,,,0,Unknown,"Wondering what's within Beckman Coulter Diagnostics? Take a closer look. At first glance, you'll see that for more than 80 years we've been dedicated to advancing and optimizing the laboratory to move science and healthcare forward. Join a team where you can be heard, be supported, and always be yourself. We're building a culture that celebrates backgrounds, experiences, and perspectives of all our associates. Look again and you'll see we are invested in you, providing the opportunity to build …",2025-05-16T18:29:59Z,Onsite,https://www.adzuna.de/details/5201944106?utm_medium=api&utm_source=25f3af84
DE,Manufacturing/Process Engineer (m/f/d),Danaher Corporation,"München, München (Kreis)",,,,,0,Unknown,"Wondering what's within Beckman Coulter Diagnostics? Take a closer look. At first glance, you'll see that for more than 80 years we've been dedicated to advancing and optimizing the laboratory to move science and healthcare forward. Join a team where you can be heard, be supported, and always be yourself. We're building a culture that celebrates backgrounds, experiences, and perspectives of all our associates. Look again and you'll see we are invested in you, providing the opportunity to build …",2025-05-16T18:29:59Z,Onsite,https://www.adzuna.de/details/5201944104?utm_medium=api&utm_source=25f3af84
DE,Data Analyst (m/w/d),MEDIA CENTRAL,"Eicken, Mönchengladbach",,,,,0,Unknown,"Aufgaben Du bist zuständig für die Pflege und Weiterentwicklung von unserem Data Warehouse sowie Tabular Model (basierend auf Microsoft SQL) Bei ETL-Prozessen (Extract, Transform, Load) übernimmst du die Überwachung, Optimierung und Anpassung für eine stabile und performante Datenbasis Neue Datenquellen bindest du an das DWH (ETL, Planung, Umsetzung und Dokumentation) an Mit unseren Software-Entwicklungsteams bist du im engen Austausch, um Anforderungen abzuklären und Schnittstellen sauber zu g…",2025-05-16T08:01:00Z,Onsite,https://www.adzuna.de/details/5201182372?utm_medium=api&utm_source=25f3af84
DE,Data Analyst (all genders),Cargoboard GmbH & Co. KG,"Benhausen, Paderborn",,,,,0,Unknown,"Deine Projekte Du entwickelst ein tiefes Verständnis für unser Geschäftsmodell, unsere technische Infrastruktur und die Datenlandschaft von Cargoboard In enger Zusammenarbeit mit den Teams aus Operations, Marketing, Accounting sowie People & Culture identifizierst und integrierst du neue, wertvolle Datenquellen Du konzipierst und erstellst durchdachte Dashboards und Reports, die eine fundierte, datenbasierte Entscheidungsfindung ermöglichen Außerdem unterstützt du das Management strategisch dur…",2025-05-16T07:59:21Z,Onsite,https://www.adzuna.de/details/5201179959?utm_medium=api&utm_source=25f3af84
DE,Working Student Energy Data Analyst (m/w/d),1komma5° GmbH,"Harvestehude, Hamburg",,,,,0,Unknown,"1KOMMA5° We are looking for you to join our tech team in Berlin, Munich, or Hamburg. 1KOMMA5° is creating Germany's largest one-stop-shop for the sale, installation, and servicing of solar panels, heat pumps, electricity solutions, and charging infrastructure. And the best part? They are all interconnected! Become a part of our mission and learn more about our Product & Tech team! Deine Position As a member of our Tech-Product Team, you play a pivotal role in a visionary and dynamic group commi…",2025-05-16T07:59:18Z,Onsite,https://www.adzuna.de/details/5201179948?utm_medium=api&utm_source=25f3af84
DE,Financial Data Analyst für Zahlungsverkehr und Datenanalyse m/w/d,DZ BANK AG,"Bockenheim, Frankfurt am Main",,,,,0,Sonstige/Allgemeine Stellen,"Arbeiten Sie bei einer Bank, in der Sie Ihre weitere Zukunft und die Zukunft der Genossen­schaftsbanken erfolgreich gestalten können. Die DZ BANK ist die zweitgrößte Geschäftsbank Deutschlands, Spitzeninstitut der Genossen­schaftlichen FinanzGruppe Volksbanken Raiffeisenbanken, Zentralbank für mehr als 700 deutsche Genossen­schafts­banken und hat die Holdingfunktion für die Unternehmen der DZ BANK Gruppe. Wir sind ein verlässlicher und leistungs­fähiger Arbeitgeber, der Ihnen neue spannende Her…",2025-05-16T04:54:15Z,Onsite,https://www.adzuna.de/land/ad/5201014898?se=hBQqJLA18BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=F0E55C42238A5CC4F0BC38B8B95161CEB3547389
DE,Senior Software Engineer - Listing Visibility (w/m/d),AVIV Group,"Berlin, Deutschland",,,,,0,Technikerstellen,"Job Description As a Senior Backend Engineer , you will play a crucial role in developing and maintaining the backend infrastructure, APIs, and services to support supply-demand matching initiatives. This is an exciting opportunity, where you will have the chance to be autonomous and creative in shaping our product strategy and implementing innovative white-label solutions. Projects that you will work on: Listing Sort Order Listing Machine Learning Recommendation Listing Classified Quality Scor…",2025-05-16T04:17:26Z,Onsite,https://www.adzuna.de/details/5200963599?utm_medium=api&utm_source=25f3af84
DE,Product Data Analyst (f/m/x),AUTO1 Group,"Berlin, Deutschland",,,,,0,IT-Stellen,Job Description Work closely with the product management team to track feature success metrics Understand the functionality of our online platforms by reviewing product and technical requirements Conduct independent analyses to support the product management team with actionable user behavior and business insights Perform regular checks to ensure data integrity Creation of KPI based dashboards for understanding complex business issues to enable strategic and operational decision-making,2025-05-16T04:17:24Z,Onsite,https://www.adzuna.de/details/5200963166?utm_medium=api&utm_source=25f3af84
DE,Product Data Analyst (f/m/x),AUTO1 Global Services SE & Co. KG,"Berlin, Deutschland",,,,,0,IT-Stellen,"Product Data Analyst (f/m/x) Company Description We are looking for a Product Data Analyst (f/m/x) to join our Tech - Retail Team, that is responsible for maintaining, optimizing and expending our B2C/retail platform: Autohero in our AUTO1.comTechnology Department. In this Department we disrupt the used car market using cutting-edge technology. As AUTO1.com, a fast growing brand, we are part of AUTO1 Group, Europe's leading digital automotive platform. We are revolutionizing B2B automotive reta…",2025-05-16T01:51:33Z,Onsite,https://www.adzuna.de/details/5200793496?utm_medium=api&utm_source=25f3af84
DE,"Senior Business Intelligence Engineer (Full-Time/Part-Time), EU Consumables Customer Engagement",Amazon,"München, München (Kreis)",,,,,0,Unknown,"Are you analytically sharp, keen to make a difference? Would you love to take on the challenge to drive customer demand for some of Amazonu2019s most diverse and challenging product categories? Amazon is looking for a Snr Business Intelligence Engineer (m/f) for our EU Consumables division with relentless focus to better understand our customers so we can further improve our customer experience. Key job responsibilities - Provide transparency and analyses of the entire customer journey, across …",2025-05-16T01:40:11Z,Onsite,https://www.adzuna.de/details/5200786394?utm_medium=api&utm_source=25f3af84
DE,"PostDoc Business Analyst, Clinical Data AI Processing (all genders) limited until 30.06.2028",Sanofi Group,"Frankfurt am Main, Hessen",,,,,0,Unknown,"_About the job_ Our Team: At Sanofi, we chase the miracles of science to improve peopleu2019s lives. We are accelerating our modernization journey to support our Play to Win strategy in ways that allow us to be more focused, integrated, agile, and efficient. The current wave of digital technologies in artificial intelligence (AI) offers enormous opportunities to transform clinical development. To harness the power of these new technologies and accelerate digital transformation, we have created …",2025-05-16T01:40:11Z,Onsite,https://www.adzuna.de/details/5200786400?utm_medium=api&utm_source=25f3af84
DE,Data Analyst,Iron EagleX,"Stuttgart, Baden-Württemberg",,,,,0,Unknown,"Iron EagleX (IEX), a wholly owned subsidiary of General Dynamics Information Technology, delivers agile IT and Intelligence solutions. Combining small-team flexibility with global scale, IEX leverages emerging technologies to provide innovative, user-focused solutions that empower organizations and end users to operate smarter, faster, and more securely in dynamic environments.Job Description:&nbsp;The Data Analyst will use technology to mine complex, voluminous, and different varieties of data…",2025-05-16T01:40:11Z,Onsite,https://www.adzuna.de/details/5200786395?utm_medium=api&utm_source=25f3af84
DE,Data Analyst Security Engineering & Automation (m/w/d),BWI GmbH,"Bonn, Nordrhein-Westfalen",,,,,0,IT-Stellen,"Sorgen Sie gemeinsam mit uns für die digitale Zukunftsfähigkeit der Bundeswehr. Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 7.700 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen v…",2025-05-15T22:40:59Z,Onsite,https://www.adzuna.de/land/ad/5200710855?se=hBQqJLA18BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=3A8AD53E4B91B9D511E6E64CE282CFA81F978C5A
DE,Data Analyst Security Engineering & Automation (m/w/d),BWI GmbH,"Köln, Nordrhein-Westfalen",,,,,0,IT-Stellen,"Sorgen Sie gemeinsam mit uns für die digitale Zukunftsfähigkeit der Bundeswehr. Als primärer Digitalisierungspartner der Bundeswehr erbringen wir stabile, sichere und effiziente IT-Services im In- und Ausland, vom Grundbetrieb bis in den einsatznahen Bereich und tragen so zur kontinuierlichen Erhöhung der Führungs- und Einsatzfähigkeit der Bundeswehr bei. Mit über 7.700 Kolleg*innen betreiben und modernisieren wir eine der größten und komplexesten IT-Infrastrukturen in Deutschland. Wir suchen v…",2025-05-15T22:40:59Z,Onsite,https://www.adzuna.de/land/ad/5200710848?se=hBQqJLA18BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=901AF0CB8916BADB90A68B42DCC93F145EED4E6B
DE,Data Scientist / Analyst (m/w/d),ARAG SE,"Düsseldorf, Nordrhein-Westfalen",,,,,0,Sonstige/Allgemeine Stellen,"Weshalb Du bei uns genau richtig bist? Weil wir für Dich nicht nur viele spannende Aufgaben haben, sondern vor allem eine echte Mission: Wir helfen Menschen! Mit Deinen besonderen Fähigkeiten leistest Du einen Beitrag, dass wir für unsere Kunden da sein können. Wenn mal etwas passiert und wenn möglich, auch schon vorher. Entfalte Deine Stärken in einem international erfolgreichen Familienunternehmen, in dem Unabhängigkeit, Fairness und Chancengleichheit gemeinsam gelebt werden. Jeden Tag aufs N…",2025-05-15T22:15:08Z,Onsite,https://www.adzuna.de/land/ad/5200694636?se=hBQqJLA18BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=2BCA09E38CA04FE5C1D46CF957C00A3E5EB138D4
DE,Data Analyst (m/w/d),Neue Pressegesellschaft mbH & Co. KG,"Söflingen, Ulm",,,,,0,Unknown,"Für den Standort Ulm suchen wir einen: Data Analyst (m/w/d) Die NPG Digital ist die zentrale Digital-Unit der rund 1.900 Menschen großen Medienlandschaft der Neuen Pressegesellschaft mbH & Co. KG Bei uns entwickeln und vermarkten talentierte Mitarbeiter*innen digitale Produkte, wie z.B. die Newsportale moz.de, lr.de oder swp.de und schaffen innovative Marketing-Lösungen für den Raum Brandenburg und Baden-Württemberg. Wir verbinden die Flexibilität und Innovationskraft mit der Sicherheit eines K…",2025-05-15T21:58:40Z,Onsite,https://www.adzuna.de/details/5200673030?utm_medium=api&utm_source=25f3af84
DE,German Expert Rater,Welocalize Life Science SL,"Regionalverband Saarbrücken (Kreis), Saarland",,,,,0,Stellen aus Wissenschaft & Qualitätssicherung,"Location: Remote – Based in Italy, Spain, Romania, Germany, UK, Greece, Ireland, Argentina Languages Required: Native German  Fluent English Job Type: Full-time preferred , freelance also considered Start Date: ASAP Duration: 6-month contract with strong possibility of extension or full-time hire About the Opportunity At Welo Data , we are on a mission to shape the future of AI and digital experiences. As one of the world’s leading localization and data transformation companies, we run one of t…",2025-05-15T21:55:19Z,Remote,https://www.adzuna.de/details/5200669715?utm_medium=api&utm_source=25f3af84
DE,"PostDoc Business Analyst, Clinical Data AI Processing (all genders) limited until 30.06.2028",Sanofi-Aventis Deutschland,"Frankfurt am Main, Hessen",,,,,0,IT-Stellen,"About the job Our Team: At Sanofi, we chase the miracles of science to improve people’s lives. We are accelerating our modernization journey to support our Play to Win strategy in ways that allow us to be more focused, integrated, agile, and efficient. The current wave of digital technologies in artificial intelligence (AI) offers enormous opportunities to transform clinical development. To harness the power of these new technologies and accelerate digital transformation, we have created a new …",2025-05-15T21:44:47Z,Onsite,https://www.adzuna.de/details/5200645892?utm_medium=api&utm_source=25f3af84
DE,"Internship, Data Scientist",Everstream Analytics,Deutschland,,,,,0,"Stellen aus PR, Werbung & Marketing","We keep the world moving by keeping risk out of the way. Everstream Analytics risk scores and predictive insights set the world’s supply chain standard, helping global companies turn supply chains into business-changing, market-shifting, competition-crushing assets. Removing the traditional blinders of traditional data – we offer more complete information, sharper analysis, and accurate predictions. Companies like Google, Schneider Electric, Unilever, and Campbell’s rely on Everstream Analytics…",2025-05-15T21:43:49Z,Onsite,https://www.adzuna.de/details/5200638885?utm_medium=api&utm_source=25f3af84
DE,Data Analyst (m/w/d),Nussbaum Medien St. Leon-Rot & Co. KG,"Walldorf, Rhein-Neckar-Kreis",,,,,0,Unknown,"NUSSBAUM MEDIEN ist ein engagiertes Familienunternehmen und seit 1959 in der Welt der lokalen Kommunikation zu Hause. Mit unseren 7 Standorten und über 1 Million Exemplaren wöchentlicher Auflage in mehr als 380 Kommunen sind wir Marktführer für Amtsblätter und Lokalzeitungen in Baden-Württemberg. Unsere Plattform NUSSBAUM.de trägt unser Geschäft in die Zukunft und steht im Mittelpunkt Ihrer Arbeit. Sie tauchen in die Welt unserer Nutzerinnen und Nutzer ein, dort, wo es wirklich zählt: ganz loka…",2025-05-15T21:42:50Z,Onsite,https://www.adzuna.de/details/5200636361?utm_medium=api&utm_source=25f3af84
DE,HR Data Analyst (m/w/d),1Komma5°,"Hamburg, Deutschland",,,,,0,Stellen aus Logistik & Lagerhaltung,"1KOMMA5° Bei 1KOMMA5° bauen wir Europas führende Energie-Software-Plattform “Heartbeat” und schaffen so ein virtuelles Kraftwerk , das Photovoltaik, Stromspeicher, Wärmepumpen und Ladesäulen der Kunden verknüpft und so die Rentabilität vernetzter Kundenanlagen deutlich erhöht. Wir bieten Kunden zudem einen "" One-Stop-Shop"" für den Kauf und die Installation individueller und intelligenter Energie-Systemlösungen, damit jeder Haushalt schnell und professionell klimaneutral wohnen, heizen und mob…",2025-05-15T21:34:08Z,Onsite,https://www.adzuna.de/details/5200628891?utm_medium=api&utm_source=25f3af84
DE,Data Analyst (m/w/d) (15/5/2025),univativ GmbH,Deutschland,,,,,0,Immobilienstellen,"Baldmöglichst, 1 Monat | 40 Stunden pro Woche | München | | Berufseinsteiger | Projekt-ID W202550228_1S univativ ist ein Projekt- und Personaldienstleister, der Studenten und Absolventen spannende Jobs bei renommierten Unternehmen bietet. Deine Karriere ist unsere Mission, denn Deine Entwicklung liegt uns am Herzen. Du hast bereits erste Erfahrung im Umgang mit Daten gesammelt, fühlst dich sicher im Arbeiten mit Tools wie SQL, Excel oder Power BI – und möchtest nun den nächsten Schritt machen? …",2025-05-15T20:53:19Z,Onsite,https://www.adzuna.de/details/5200581885?utm_medium=api&utm_source=25f3af84
DE,GCP Data Engineer,Trust In Soda,Deutschland,,,,,0,IT-Stellen,"We are currently seeking an experienced GCP Data Engineer to join a leading bank on a remote basis. This exciting opportunity will involve helping one of Germany’s leading banks build out a new Data Platform in a Google Cloud environment and also serving as an inhouse expert on GCP, so someone with good stakeholder management experience would be a good match for this role. The role requires English language skills, and candidates to be Europe based for timezone purposes. Key Responsibilities : …",2025-05-15T20:21:11Z,Remote,https://www.adzuna.de/details/5200482100?utm_medium=api&utm_source=25f3af84
DE,Business Analyst für Data Foundation / Configuration Management (m/w/d),Schwarz IT,"Neckarsulm, Heilbronn (Kreis)",,,,,0,Unknown,"Business Analyst für Data Foundation / Configuration Management Standort: Neckarsulm Abteilung / Bereich: IT - Consulting Level: Berufserfahrene Referenznummer: 44280-de_DE Die Schwarz IT betreut die gesamte digitale Infrastruktur und alle Softwarelösungen der Unternehmen der Schwarz Gruppe. Sie ist somit für Auswahl, Bereitstellung und Betrieb sowie Weiterentwicklung von IT-Infrastrukturen, IT-Plattformen und Business-Anwendungen zuständig. Um die Fachbereiche durch IT-Lösungen optimal bei der…",2025-05-15T20:02:02Z,Onsite,https://www.adzuna.de/land/ad/5200463431?se=hBQqJLA18BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=C1A165F46FB558483887AFDF127187C821A652DD
DE,Data Scientist / Analyst (m/w/d),ARAG SE,"Düsseldorf, Nordrhein-Westfalen",,,,,0,Stellen aus Wissenschaft & Qualitätssicherung,"Weshalb Du bei uns genau richtig bist? Weil wir für Dich nicht nur viele spannende Aufgaben haben, sondern vor allem eine echte Mission: Wir helfen Menschen! Mit Deinen besonderen Fähigkeiten leistest Du einen Beitrag, dass wir für unsere Kunden da sein können. Wenn mal etwas passiert und wenn möglich, auch schon vorher. Entfalte Deine Stärken in einem international erfolgreichen Familienunternehmen, in dem Unabhängigkeit, Fairness und Chancengleichheit gemeinsam gelebt werden. Jeden Tag aufs N…",2025-05-15T19:29:24Z,Onsite,https://www.adzuna.de/land/ad/5200211395?se=hBQqJLA18BGOFfzmRSZXLA&utm_medium=api&utm_source=25f3af84&v=F4ED1BDE652FC61D7481FF99E455FED607825F62
DE,"PostDoc Business Analyst, Clinical Data AI Processing (all genders) limited until 30.06.2028",Sanofi Group,"Berlin, Deutschland",,,,,0,Unknown,"About the job Our Team: At Sanofi, we chase the miracles of science to improve people's lives. We are accelerating our modernization journey to support our Play to Win strategy in ways that allow us to be more focused, integrated, agile, and efficient. The current wave of digital technologies in artificial intelligence (AI) offers enormous opportunities to transform clinical development. To harness the power of these new technologies and accelerate digital transformation, we have created a new …",2025-05-15T18:31:04Z,Onsite,https://www.adzuna.de/details/5200125193?utm_medium=api&utm_source=25f3af84
