creation_date,job_title,country,category,salary_min,salary_max,salary_predicted,description,work_mode,skills,salary_min_raw,salary_max_raw,salary_avg,year
2025-05-20 14:21:19+00:00,Engineer - London Stock Exchange Group,GB,IT Jobs,54162.04,54162.04,1,"We are seeking a highly skilled and innovative Data and Analytics Engineer to join our team. In this role, you will be responsible for designing, building, and handling our data infrastructure and analytics solutions to enable data-driven decision-making across the organization! You will work on sophisticated datasets and collaborate with multi-functional teams to unlock insights and deliver actionable intelligence! We are embarking on a journey to transform our data pipelines and platforms, wi…",Onsite,r,54162.04,54162.04,54162.04,2025
2025-05-20 13:33:13+00:00,Data Business Analyst,GB,IT Jobs,,169000.0,0,"Data Business Analyst £650 per day inside IR35 6 month contract London based, 1 day minimum in office Must be eligible to work in the UK A leading London Market Insurance firm is seeking a Business Data Analyst with strong data analysis experience in the specialty insurance sector. This role involves working closely with stakeholders to gather and interpret data, deliver insights, and support strategic decision-making. The successful candidate will: Have a solid data background and deep underst…",Onsite,r,0.0,169000.0,169000.0,2025
2025-05-20 13:23:45+00:00,Data Analyst Graduate with an interest in cars,GB,Graduate Jobs,29472.42,29472.42,1,"An expanding, fast paced financial services organisation, based in Slough, are looking for an Economics, Mathematics, Statistics, Data Analytics Graduate (or similar degree), to work as a Residual Value Graduate. The role requires the ability to analyse data to predict the future value of assets (vehicles) following a leasing period. Excellent numerical and analytical skills are essential along with strong Excel. Some interest in cars would be very desirable. Slough - hybrid working is offered …",Hybrid,"excel, r, statistics",29472.42,29472.42,29472.42,2025
2025-05-20 13:23:42+00:00,HR Insights Analyst - Oracle HCM,GB,IT Jobs,50000.0,60000.0,0,"HR Insights Analyst - Oracle I'm working with a leading organisation to support their search for a Data Analyst. The organisation is going through an exciting period of change and transformation after receiving significant investment, making this an exciting time to join. Due to an ongoing project as part of the ongoing transformation I am seeking a Data Insights Analyst who can support the business in data validation, migration, reporting and cleansing activities, utilising Oracle specific pro…",Onsite,r,50000.0,60000.0,55000.0,2025
2025-05-20 13:08:38+00:00,STaR Specialist Engagement Worker,GB,Healthcare & Nursing Jobs,30846.53,30846.53,1,"Vacancy Name STaR Specialist Engagement Worker Vacancy No VN5028 Employment Type Permanent Hours Per Week 37.00 Work Pattern Includes weekends Location Magdalene House, Exeter, EX1 2NJ Location Region Devon Location City Exeter Location Postal Code EX1 2NJ Interview Date Job Details Specialist Engagement Worker with the STaRs project Location: Exeter Position: Full time The System Treatment and Recovery (STaR) project is funded by the national Rough Sleeper Drug & Alcohol Treatment Grant to imp…",Onsite,r,30846.53,30846.53,30846.53,2025
2025-05-20 10:41:26+00:00,Analyst - Internal Audit Data - Crawley,GB,Accounting & Finance Jobs,40823.41,40823.41,1,"Analyst - Internal Audit Data - Crawley Job details Salary: Competitive per annum Hours: 37.5 per week, Monday to Friday Location: Hybrid, 3 days a week in our VHQ, Crawley Contract: Permanent Closing Date: 23rd May 2025 In a nutshell At Virgin Atlantic Airways, we believe that everyone can take on the world, and it's our vision to become the most loved travel company. As we embark on this next exciting stage of our journey, we're harnessing our spirit of entrepreneurship and innovation to chal…",Hybrid,r,40823.41,40823.41,40823.41,2025
2025-05-20 10:41:23+00:00,"BI Analyst - Wells & Co. - Bedford, Bedfordshire",GB,IT Jobs,45000.0,55000.0,0,"BI Analyst - Wells & Co. - Bedford, Bedfordshire Company Description Wells & Co - Bedford based craft brewery, a well-established Pub Partner estate, 28 managed pubs, English pubs in France and 140 years of history, so far! To support our growth plans for 2025 and beyond, we’re looking for a data-driven BI Analyst to help shape strategic decisions across our pub portfolio. If you're passionate about turning data into insight and insight into action, this could be the role for you. As a BI Analy…",Onsite,r,45000.0,55000.0,50000.0,2025
2025-05-20 10:25:02+00:00,Senior Data Quality Analyst,GB,IT Jobs,45862.33,45862.33,1,"Looking for a role that will have a meaningful impact on Data Governance? We are looking for an individual who will be responsible for developing, implementing, and maintaining processes and standards to enhance data quality across the organization What part will you play? If you’re looking for a place where you can make a meaningful difference, you’ve found it. The work we do at Markel gives people the confidence to move forward and seize opportunities, and you’ll find your fit amongst our glo…",Onsite,r,45862.33,45862.33,45862.33,2025
2025-05-20 10:23:03+00:00,Interim Assets Data Management Lead (Up to 12 months),GB,IT Jobs,45459.41,45459.41,1,"What’s the role? As the Asset Data Management Lead, you will own the quality, integrity and strategic use of all housing-asset data across our ALMO. You will develop and execute a data-governance framework to underpin our investment planning, compliance reporting and operational decision-making—ensuring that colleagues, partners and regulators can rely on accurate, timely asset information. You will lead a small team of data specialists and collaborate closely with IT, Asset Strategy, Complianc…",Onsite,r,45459.41,45459.41,45459.41,2025
2025-05-20 10:20:36+00:00,Data Science Manager,GB,IT Jobs,53195.56,53195.56,1,"Job Title Data Science Manager Location Asda House Employment Type Full time Contract Type Permanent Hours Per Week 37.5 Salary Competitive salary plus benefits Category Data Science Closing Date 29 May 2025 Asda is undergoing an exciting data transformation, placing insight and analytics at the heart of strategic decision-making. We are seeking a Data Science Manager to lead high-impact, technically rich initiatives that deliver real business value across our commercial, customer, supply chain…",Onsite,r,53195.56,53195.56,53195.56,2025
2025-05-20 10:20:14+00:00,Lead Data Engineer,GB,IT Jobs,74337.2,74337.2,1,"Accepting applications until: 27 June 2025 Job Description Lead Data Engineer (DAX) We are Global At Global, we think big, work hard, and never stand still. We’re the proud home of the best media and entertainment, driven by our talented and passionate people. Our mission? To make everyone’s day brighter— our Globallers , our audiences, our partners, and our communities. Whether we’re in the studio, building world-class technology, or securing record Outdoor advertising partnerships, we make su…",Onsite,r,74337.2,74337.2,74337.2,2025
2025-05-20 10:17:27+00:00,Senior Data Scientist,GB,IT Jobs,48903.7,48903.7,1,"Job title: Senior Data Scientist Location: London / Leicester / Bexhill Welcome to Hastings Direct We’re a digital insurance provider with a clear strategy to become the best and biggest player in the UK market. As a company, we’ve made huge investments in our technology, pricing, data and analytics capabilities over the past few years, along with nurturing our 4Cs culture and substantial investment in our people. And as a Finance team, we're doing exactly the same – building a market leading f…",Onsite,r,48903.7,48903.7,48903.7,2025
2025-05-20 10:08:18+00:00,Data Analyst (Excel Specialist),GB,IT Jobs,35000.0,45000.0,0,"Data Analyst (Excel Specialist) Greater Manchester / based remotely £35,000 - £45,000 DOE Our client is a dynamic marketing agency dedicated to delivering innovative solutions and data-driven insights. They’re now looking for a skilled Data Analyst who thrives using Excel and has a keen eye for detail to support their reporting and analysis needs. The Role Prepare and maintain reports using Excel files to support marketing campaigns and client insights Handle large datasets, ensuring accurate c…",Remote,"excel, r",35000.0,45000.0,40000.0,2025
2025-05-20 09:39:27+00:00,Developer Surbiton,GB,IT Jobs,41767.37,41767.37,1,"Duties/Responsibilities Location: Home working with monthly team meetings in Surbiton. Salary : £50,000 per annum Working hours: Monday - Friday 09:00am - 17:00pm 35 hours per week. Benefits : 25 Days  BH, Company pension, Private Healthcare after 6 months service, family friendly benefits SC Clearance Will Be Required About EMCOR UK: At EMCOR UK, we revolutionise facilities management by combining our engineering heritage and innovation capability. We prioritise people in everything we do, col…",Onsite,r,41767.37,41767.37,41767.37,2025
2025-05-20 08:47:29+00:00,Data Analyst,GB,IT Jobs,35000.0,45000.0,0,An innovative and data-driven organisation operating at the forefront of manufacturing/ supply chain. An organisation investing heavily in digital transformation is seeking a talented Data Analyst . This is a great opportunity to be part of a future-focused company that’s harnessing AI and automation to reshape operations. This is a great opportunity to join a growing and thriving business that values employee development. What is great is the people and the opportunity to progress and develop.…,Onsite,r,35000.0,45000.0,40000.0,2025
2025-05-20 08:47:28+00:00,Junior Data Analyst,GB,IT Jobs,25000.0,25000.0,0,"Our client is looking for a Junior Data Analyst to join their team. You will work twice a week at the client’s site (Muratella/ Magliana Vecchia area—Rome) and hybrid work the rest of the week. Responsibilities for the Junior Data Analyst role include: You will be part of a project in the automotive sector and will be responsible for task management, SQL data extractions, and developing queries for reporting For the Junior Data Analyst role, you will need: Power BI SQL ServiceNow Fluent English…",Hybrid,"power bi, r, sql",25000.0,25000.0,25000.0,2025
2025-05-20 07:55:59+00:00,DE&S Data Scientist,GB,IT Jobs,48094.4,48094.4,1,"Length of employment: Job Summary: At Defence Equipment & Support (DE&S), we supply and maintain vital equipment and services for the Royal Navy, British Army and Royal Air Force. Together, we deliver a vast range of essential defence programmes, and strive for what's next. Because it helps keep our military at the top of their game and our nation safe - for today, and tomorrow. We offer 25 days' holiday, flexible and hybrid working, enhanced parental leave schemes, shopping discounts, and an e…",Hybrid,r,48094.4,48094.4,48094.4,2025
2025-05-20 07:05:55+00:00,Laboratory Scientist Degree Apprenticeship - Bristol Myers Squibb,GB,Scientific & QA Jobs,28928.1,28928.1,1,"This vacancy is for a Laboratory Scientist Apprentice within the Analytical Strategy and Operations team at Bristol Myers Squibb, a pharmaceutical company near Liverpool. This 4-year apprenticeship involves laboratory-based training and enrolment in a higher education course in chemical sciences, leading to a degree qualification. The successful candidate will gain hands-on experience in pharmaceutical analysis, utilising a range of analytical chemistry techniques in the analysis of medicines. …",Onsite,r,28928.1,28928.1,28928.1,2025
2025-05-20 05:09:29+00:00,Data Engineer,GB,IT Jobs,104000.0,104000.0,0,"DATA ENGINEER Location: Solihull, UK (2 days per week onsite) Rate: £400 per day (Outside IR35) Duration: 6 months We are seeking an experienced Data Engineer for a 6-month contract engagement with a leading organisation based in Solihull. The successful candidate will work closely with the wider Data Engineering team, BI Analysts, and BI Developers to deliver robust, scalable data solutions that support business intelligence and analytics functions. This role focuses on designing and implement…",Onsite,r,104000.0,104000.0,104000.0,2025
2025-05-20 04:53:04+00:00,Senior Data Governance Analyst,GB,IT Jobs,45998.07,45998.07,1,"Length of employment: Job Summary: Are you passionate about data quality, governance, and driving cultural change in how data is managed and used? Join Ofgem's Markets Data Management Office (MDMO) and play a key role in embedding a robust Data Governance Framework across the Markets Group. In this pivotal role, you'll support the implementation of data governance policies, processes, and standards that enhance the quality, value, and usability of Markets data. Reporting to the Deputy Director,…",Onsite,r,45998.07,45998.07,45998.07,2025
2025-05-20 04:53:04+00:00,Senior Data Governance Analyst,GB,IT Jobs,48594.03,48594.03,1,"Length of employment: Job Summary: Are you passionate about data quality, governance, and driving cultural change in how data is managed and used? Join Ofgem's Markets Data Management Office (MDMO) and play a key role in embedding a robust Data Governance Framework across the Markets Group. In this pivotal role, you'll support the implementation of data governance policies, processes, and standards that enhance the quality, value, and usability of Markets data. Reporting to the Deputy Director,…",Onsite,r,48594.03,48594.03,48594.03,2025
2025-05-20 04:53:04+00:00,Senior Data Governance Analyst,GB,IT Jobs,45805.03,45805.03,1,"Length of employment: Job Summary: Are you passionate about data quality, governance, and driving cultural change in how data is managed and used? Join Ofgem's Markets Data Management Office (MDMO) and play a key role in embedding a robust Data Governance Framework across the Markets Group. In this pivotal role, you'll support the implementation of data governance policies, processes, and standards that enhance the quality, value, and usability of Markets data. Reporting to the Deputy Director,…",Onsite,r,45805.03,45805.03,45805.03,2025
